"PlantGrowthForms.PlantGrowthFormsSubfield.PlantGrowthFormsName","PlantGrowthForms.PlantGrowthFormsSubfield.PlantGrowthFormsLookup","internal_taxon_id","source.info"
"Tree - small","TS","sp1499","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1500","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1501","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1502","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1503","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1504","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1505","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1506","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1507","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1508","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1509","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1509","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1510","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1511","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1512","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1513","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1514","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1515","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1516","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1517","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1518","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1519","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1520","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1521","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1522","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1523","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1523","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1524","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1525","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1526","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1527","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1528","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1529","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1529","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp1530","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1531","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1532","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1533","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1534","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1535","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1536","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1537","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1537","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1538","Brazilian_Flora_Online_v.393.285"
"Tree - size unknown","T","sp1539","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1540","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1541","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1542","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1543","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1544","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1545","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1546","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1547","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1548","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1549","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1549","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp1550","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1551","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1552","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1553","Brazilian_Flora_Online_v.393.285"
"Tree - size unknown","T","sp1554","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1555","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1556","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1556","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1557","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1558","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1559","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1560","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1561","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1562","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1563","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1564","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1565","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1566","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1567","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1568","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1569","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1570","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1571","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1572","Brazilian_Flora_Online_v.393.285"
"Tree - size unknown","T","sp1573","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1574","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1575","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1576","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1577","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1578","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1579","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1579","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp1580","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1580","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp1581","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1582","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1583","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1584","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1584","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1585","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1586","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1587","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1588","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1589","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1590","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1591","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1591","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1592","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1593","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1594","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1595","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1595","IUCN_Red_List_v.2022-2"
"Tree - size unknown","T","sp1596","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1597","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1598","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1598","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp1599","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1600","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1601","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1602","Brazilian_Flora_Online_v.393.285"
"Tree - size unknown","T","sp1603","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1604","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1605","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1606","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1607","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1608","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1609","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1610","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1611","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1612","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1613","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1614","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1615","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1616","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1617","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1617","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1618","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1619","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1620","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1621","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1622","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1623","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1624","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1625","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1625","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1626","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1627","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1628","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1629","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1630","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1631","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1632","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1632","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp1633","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1634","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1635","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1636","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1637","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1638","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1638","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp1639","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1640","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1640","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1641","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1641","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp1642","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1642","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1643","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1644","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1644","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1645","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1646","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1646","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1647","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1648","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1648","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1649","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1650","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1651","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1652","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1653","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1654","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp1655","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1656","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1657","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1658","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1659","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1659","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1660","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1661","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1662","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1663","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1664","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1665","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1666","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1667","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1668","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1669","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1670","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1671","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1672","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1673","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1674","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1675","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1676","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1676","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1677","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1678","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1679","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1679","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1680","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1681","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1682","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1683","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1684","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1685","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1686","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1687","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1687","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp1688","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1689","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1690","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1691","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1692","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1693","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1694","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1695","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1696","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1697","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1698","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1699","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1700","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1700","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp1701","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1701","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1702","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1703","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1704","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1705","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1706","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1707","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1708","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1709","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1710","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1711","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1712","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp1713","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1713","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1714","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1715","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1716","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1717","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1718","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1719","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1720","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1721","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1722","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1723","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1724","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1724","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1725","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1726","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1727","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1728","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1729","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1730","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1731","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1732","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1733","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1734","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1735","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1736","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1737","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1738","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1739","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1740","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1740","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp1741","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1742","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1743","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1743","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1744","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1745","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1746","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1746","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp1747","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1748","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1749","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1750","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1751","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1752","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1753","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1754","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1755","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1756","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1757","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1758","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1759","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1760","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1760","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp1761","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1762","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1763","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1764","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1765","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1765","IUCN_Red_List_v.2022-2"
"Tree - size unknown","T","sp1766","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1767","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1768","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1768","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp1769","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp1770","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1771","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1772","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1773","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1774","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1775","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1776","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1777","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1777","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp1778","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1778","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp1779","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp1780","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp1781","Brazilian_Flora_Online_v.393.285"
