"scientificName","UTEndUse.UTEndUseSubfield.UTEndUseName","UTEndUse.UTEndUseSubfield.UTEndUseLookup","UTEndUse.UTEndUseSubfield.international","UTEndUse.UTEndUseSubfield.national","UTEndUse.UTEndUseSubfield.other","UTEndUse.UTEndUseSubfield.subsistence","internal_taxon_id","source.info"
"Syagrus romanzoffiana","Food - animal","2","false","true","","true","sp4562","TreeCo_database_v.4.1"
"Syagrus romanzoffiana","Construction or structural materials","9","","true","","true","sp4562","IUCN_Red_List_v.2022-2"
"Symphonia globulifera","Construction or structural materials","9","true","true","","true","sp4568","TreeCo_database_v.4.1"
"Symphonia globulifera","Construction or structural materials","9","true","true","","true","sp4568","TreeCo_database_v.4.1"
"Symphonia globulifera","Construction or structural materials","9","true","true","","true","sp4568","TreeCo_database_v.4.1"
"Symphonia globulifera","Pets/display animals, horticulture","13","false","true","","true","sp4568","IUCN_Red_List_v.2022-2"
"Symphonia globulifera","Other household goods","11","false","true","","true","sp4568","IUCN_Red_List_v.2022-2"
"Symphonia globulifera","Medicine - human & veterinary","3","false","false","","true","sp4568","IUCN_Red_List_v.2022-2"
"Symphonia globulifera","Food - human","1","false","false","","true","sp4568","IUCN_Red_List_v.2022-2"
"Symphonia globulifera","Fuels","7","false","false","","true","sp4568","IUCN_Red_List_v.2022-2"
"Symplocos nitens","Other household goods","11","","","","true","sp4590","IUCN_Red_List_v.2022-2"
"Symplocos nitens","Fuels","7","","","","true","sp4590","IUCN_Red_List_v.2022-2"
"Symplocos platyphylla","Medicine - human & veterinary","3","false","false","","false","sp4596","IUCN_Red_List_v.2022-2"
"Symplocos pubescens","Food - human","1","","","","true","sp4597","IUCN_Red_List_v.2022-2"
"Tabebuia aurea","Pets/display animals, horticulture","13","false","true","","false","sp4607","TreeCo_database_v.4.1"
"Tabebuia aurea","Construction or structural materials","9","false","true","","false","sp4607","TreeCo_database_v.4.1"
"Tabebuia insignis","Construction or structural materials","9","true","true","","true","sp4611","TreeCo_database_v.4.1"
"Tabebuia insignis","Medicine - human & veterinary","3","","","","true","sp4611","IUCN_Red_List_v.2022-2"
"Tabebuia reticulata","Construction or structural materials","9","","","","","sp4613","IUCN_Red_List_v.2022-2"
"Tabebuia reticulata","Pets/display animals, horticulture","13","","","","","sp4613","IUCN_Red_List_v.2022-2"
"Tabebuia roseoalba","Pets/display animals, horticulture","13","true","true","","true","sp4614","TreeCo_database_v.4.1"
"Tabebuia roseoalba","Construction or structural materials","9","true","true","","true","sp4614","IUCN_Red_List_v.2022-2"
"Tachigali aurea","Construction or structural materials","9","false","true","","false","sp4624","TreeCo_database_v.4.1"
"Tachigali pilgeriana","Construction or structural materials","9","false","true","","false","sp4631","TreeCo_database_v.4.1"
"Tachigali rubiginosa","Construction or structural materials","9","false","false","","false","sp4632","IUCN_Red_List_v.2022-2"
"Tachigali rubiginosa","Other (free text)","17","false","false","","false","sp4632","IUCN_Red_List_v.2022-2"
"Tachigali rubiginosa","Fuels","7","false","false","","false","sp4632","IUCN_Red_List_v.2022-2"
"Tachigali vulgaris","Construction or structural materials","9","false","true","","false","sp4637","TreeCo_database_v.4.1"
"Tapirira guianensis","Construction or structural materials","9","true","true","","true","sp4647","TreeCo_database_v.4.1"
"Tapirira guianensis","Construction or structural materials","9","true","true","","true","sp4647","TreeCo_database_v.4.1"
"Tapirira guianensis","Construction or structural materials","9","true","true","","true","sp4647","TreeCo_database_v.4.1"
"Tapirira guianensis","Medicine - human & veterinary","3","","","","true","sp4647","IUCN_Red_List_v.2022-2"
"Tapirira guianensis","Pets/display animals, horticulture","13","","","","","sp4647","IUCN_Red_List_v.2022-2"
"Tapirira guianensis","Other household goods","11","","","","","sp4647","IUCN_Red_List_v.2022-2"
"Tapirira guianensis","Food - human","1","","","","","sp4647","IUCN_Red_List_v.2022-2"
"Terminalia actinophylla","Medicine - human & veterinary","3","","","","true","sp4654","IUCN_Red_List_v.2022-2"
"Terminalia acuminata","Construction or structural materials","9","","true","","true","sp4655","IUCN_Red_List_v.2022-2"
"Terminalia argentea","Medicine - human & veterinary","3","true","false","","true","sp4656","TreeCo_database_v.4.1"
"Terminalia argentea","Construction or structural materials","9","true","false","","false","sp4656","TreeCo_database_v.4.1"
"Terminalia argentea","Food - human","1","true","false","","true","sp4656","TreeCo_database_v.4.1"
"Terminalia argentea","Construction or structural materials","9","false","true","","false","sp4656","TreeCo_database_v.4.1"
"Terminalia argentea","Fuels","7","true","false","","false","sp4656","TreeCo_database_v.4.1"
"Terminalia grandis","Construction or structural materials","9","false","true","","false","sp4661","TreeCo_database_v.4.1"
"Terminalia grandis","Construction or structural materials","9","false","true","","false","sp4661","TreeCo_database_v.4.1"
"Terminalia grandis","Construction or structural materials","9","false","true","","false","sp4661","TreeCo_database_v.4.1"
"Terminalia januariensis","Construction or structural materials","9","true","false","","false","sp4663","TreeCo_database_v.4.1"
"Terminalia mameluco","Construction or structural materials","9","false","false","","false","sp4666","IUCN_Red_List_v.2022-2"
"Terminalia mameluco","Pets/display animals, horticulture","13","false","false","","false","sp4666","IUCN_Red_List_v.2022-2"
"Terminalia oblonga","Construction or structural materials","9","true","true","","true","sp4667","TreeCo_database_v.4.1"
"Terminalia oblonga","Other household goods","11","","true","","true","sp4667","IUCN_Red_List_v.2022-2"
"Terminalia tetraphylla","Construction or structural materials","9","false","true","","false","sp4671","TreeCo_database_v.4.1"
"Terminalia tetraphylla","Construction or structural materials","9","true","false","","false","sp4671","TreeCo_database_v.4.1"
"Theobroma grandiflorum","Construction or structural materials","9","false","false","","false","sp4682","IUCN_Red_List_v.2022-2"
"Theobroma grandiflorum","Food - human","1","false","false","","false","sp4682","IUCN_Red_List_v.2022-2"
"Theobroma grandiflorum","Other chemicals","6","false","false","","false","sp4682","IUCN_Red_List_v.2022-2"
"Theobroma obovatum","Other (free text)","17","true","true","gene donor for crop improvement","","sp4683","IUCN_Red_List_v.2022-2"
"Theobroma obovatum","Research","14","true","true","","","sp4683","IUCN_Red_List_v.2022-2"
"Theobroma subincanum","Other (free text)","17","true","true","gene donor for crop improvement","","sp4684","IUCN_Red_List_v.2022-2"
"Theobroma subincanum","Research","14","true","true","","","sp4684","IUCN_Red_List_v.2022-2"
"Trichilia appendiculata","Construction or structural materials","9","","","","","sp4727","IUCN_Red_List_v.2022-2"
"Trichilia catigua","Medicine - human & veterinary","3","false","true","","true","sp4730","TreeCo_database_v.4.1"
"Trichilia catigua","Research","14","","true","","true","sp4730","IUCN_Red_List_v.2022-2"
"Trichilia catigua","Manufacturing chemicals","5","","true","","true","sp4730","IUCN_Red_List_v.2022-2"
"Trichilia catigua","Wearing apparel, accessories","10","","true","","true","sp4730","IUCN_Red_List_v.2022-2"
"Trichilia catigua","Fuels","7","","true","","true","sp4730","IUCN_Red_List_v.2022-2"
"Trichilia elegans","Construction or structural materials","9","","","","","sp4732","IUCN_Red_List_v.2022-2"
"Trichilia elegans","Medicine - human & veterinary","3","","","","","sp4732","IUCN_Red_List_v.2022-2"
"Trichilia elegans","Food - animal","2","","","","","sp4732","IUCN_Red_List_v.2022-2"
"Trichilia pleeana","Construction or structural materials","9","","","","","sp4741","IUCN_Red_List_v.2022-2"
"Trichilia pleeana","Medicine - human & veterinary","3","","","","","sp4741","IUCN_Red_List_v.2022-2"
"Trichilia pleeana","Food - human","1","","","","","sp4741","IUCN_Red_List_v.2022-2"
"Trichilia quadrijuga","Construction or structural materials","9","","","","","sp4743","IUCN_Red_List_v.2022-2"
"Trichilia quadrijuga","Fuels","7","","","","","sp4743","IUCN_Red_List_v.2022-2"
"Trichilia ramalhoi","Research","14","true","true","","","sp4744","IUCN_Red_List_v.2022-2"
"Trichilia ramalhoi","Medicine - human & veterinary","3","true","true","","","sp4744","IUCN_Red_List_v.2022-2"
"Urbanodendron bahiense","Construction or structural materials","9","false","false","","false","sp4776","IUCN_Red_List_v.2022-2"
"Vachellia farnesiana","Food - animal","2","false","false","","true","sp4784","TreeCo_database_v.4.1"
"Vachellia farnesiana","Other chemicals","6","false","false","","false","sp4784","TreeCo_database_v.4.1"
"Vachellia farnesiana","Medicine - human & veterinary","3","false","false","","true","sp4784","TreeCo_database_v.4.1"
"Vachellia farnesiana","Manufacturing chemicals","5","false","false","","false","sp4784","TreeCo_database_v.4.1"
"Varronia curassavica","Medicine - human & veterinary","3","false","true","","true","sp4791","TreeCo_database_v.4.1"
"Vasconcellea quercifolia","Food - human","1","false","true","","true","sp4801","TreeCo_database_v.4.1"
"Vatairea macrocarpa","Pets/display animals, horticulture","13","","true","","true","sp4804","IUCN_Red_List_v.2022-2"
"Vatairea macrocarpa","Medicine - human & veterinary","3","","true","","true","sp4804","IUCN_Red_List_v.2022-2"
"Vatairea macrocarpa","Fuels","7","","true","","true","sp4804","IUCN_Red_List_v.2022-2"
"Vatairea macrocarpa","Construction or structural materials","9","","true","","true","sp4804","IUCN_Red_List_v.2022-2"
"Vataireopsis araroba","Construction or structural materials","9","false","true","","false","sp4805","TreeCo_database_v.4.1"
"Vernonanthura discolor","Construction or structural materials","9","false","true","","false","sp4814","TreeCo_database_v.4.1"
"Virola bicuhyba","Construction or structural materials","9","false","true","","false","sp4825","TreeCo_database_v.4.1"
"Virola bicuhyba","Construction or structural materials","9","false","true","","false","sp4825","TreeCo_database_v.4.1"
"Virola flexuosa","Construction or structural materials","9","true","true","","true","sp4826","TreeCo_database_v.4.1"
"Virola flexuosa","Handicrafts, jewellery, etc.","12","","true","","true","sp4826","IUCN_Red_List_v.2022-2"
"Virola flexuosa","Other household goods","11","","true","","true","sp4826","IUCN_Red_List_v.2022-2"
"Virola gardneri","Construction or structural materials","9","true","false","","true","sp4827","TreeCo_database_v.4.1"
"Virola officinalis","Manufacturing chemicals","5","false","false","","false","sp4828","IUCN_Red_List_v.2022-2"
"Virola officinalis","Construction or structural materials","9","false","false","","false","sp4828","IUCN_Red_List_v.2022-2"
"Virola sebifera","Construction or structural materials","9","true","false","","false","sp4829","TreeCo_database_v.4.1"
"Virola surinamensis","Construction or structural materials","9","false","true","","false","sp4830","TreeCo_database_v.4.1"
"Virola surinamensis","Construction or structural materials","9","true","false","","false","sp4830","TreeCo_database_v.4.1"
"Virola surinamensis","Construction or structural materials","9","false","true","","false","sp4830","TreeCo_database_v.4.1"
"Virola surinamensis","Construction or structural materials","9","false","true","","false","sp4830","TreeCo_database_v.4.1"
"Vitex polygama","Construction or structural materials","9","false","true","","false","sp4853","TreeCo_database_v.4.1"
"Vochysia bifalcata","Construction or structural materials","9","false","true","","false","sp4860","TreeCo_database_v.4.1"
"Vochysia bifalcata","Food - human","1","false","false","","false","sp4860","IUCN_Red_List_v.2022-2"
"Vochysia bifalcata","Other (free text)","17","false","false","","false","sp4860","IUCN_Red_List_v.2022-2"
"Vochysia discolor","Research","14","false","false","","false","sp4863","IUCN_Red_List_v.2022-2"
"Vochysia gummifera","Manufacturing chemicals","5","","","","","sp4868","IUCN_Red_List_v.2022-2"
"Vochysia gummifera","Wearing apparel, accessories","10","","","","","sp4868","IUCN_Red_List_v.2022-2"
"Vochysia gummifera","Medicine - human & veterinary","3","","","","","sp4868","IUCN_Red_List_v.2022-2"
"Vochysia gummifera","Food - human","1","","","","","sp4868","IUCN_Red_List_v.2022-2"
"Vochysia gummifera","Construction or structural materials","9","","","","","sp4868","IUCN_Red_List_v.2022-2"
"Vochysia laurifolia","Construction or structural materials","9","","","","","sp4869","IUCN_Red_List_v.2022-2"
"Vochysia laurifolia","Medicine - human & veterinary","3","","","","","sp4869","IUCN_Red_List_v.2022-2"
"Vochysia oppugnata","Construction or structural materials","9","false","false","","false","sp4873","IUCN_Red_List_v.2022-2"
"Wunderlichia crulsiana","Pets/display animals, horticulture","13","false","true","","false","sp4899","TreeCo_database_v.4.1"
"Ximenia americana","Food - human","1","false","false","","true","sp4901","TreeCo_database_v.4.1"
"Ximenia americana","Food - human","1","true","false","","true","sp4901","TreeCo_database_v.4.1"
"Ximenia americana","Medicine - human & veterinary","3","true","false","","true","sp4901","TreeCo_database_v.4.1"
"Ximenia americana","Food - human","1","true","false","","true","sp4901","TreeCo_database_v.4.1"
"Ximenia americana","Food - human","1","true","false","","true","sp4901","TreeCo_database_v.4.1"
"Ximenia americana","Fuels","7","true","false","","false","sp4901","TreeCo_database_v.4.1"
"Ximenia americana","Poisons","4","true","false","","false","sp4901","TreeCo_database_v.4.1"
"Ximenia americana","Pets/display animals, horticulture","13","true","false","","false","sp4901","TreeCo_database_v.4.1"
"Ximenia americana","Construction or structural materials","9","true","false","","false","sp4901","TreeCo_database_v.4.1"
"Ximenia americana","Other chemicals","6","true","false","","false","sp4901","TreeCo_database_v.4.1"
"Xylopia laevigata","Medicine - human & veterinary","3","","","","","sp4910","IUCN_Red_List_v.2022-2"
"Zanthoxylum caribaeum","Construction or structural materials","9","true","false","","false","sp4923","TreeCo_database_v.4.1"
"Zanthoxylum caribaeum","Medicine - human & veterinary","3","","","","","sp4923","IUCN_Red_List_v.2022-2"
"Zanthoxylum kleinii","Medicine - human & veterinary","3","false","false","","false","sp4926","IUCN_Red_List_v.2022-2"
"Zanthoxylum kleinii","Other (free text)","17","false","false","","false","sp4926","IUCN_Red_List_v.2022-2"
"Zanthoxylum kleinii","Construction or structural materials","9","false","false","","false","sp4926","IUCN_Red_List_v.2022-2"
"Zanthoxylum rhoifolium","Construction or structural materials","9","false","true","","false","sp4931","TreeCo_database_v.4.1"
"Zanthoxylum riedelianum","Construction or structural materials","9","true","true","","true","sp4932","TreeCo_database_v.4.1"
