"internal_taxon_id","language","name","primary","source.info"
"sp1204","Portuguese","Envira Da Mata","false","Brazilian_Flora_Online_v.393.285"
"sp1204","Portuguese","Pirayauara Kiynha","false","Brazilian_Flora_Online_v.393.285"
"sp1204","Portuguese","Rudirimo Xurumici","false","Brazilian_Flora_Online_v.393.285"
"sp1205","Portuguese","Feijão De Boi","false","Brazilian_Flora_Online_v.393.285"
"sp1205","Portuguese","Feijão-Bravo","false","Brazilian_Flora_Online_v.393.285"
"sp1206","Portuguese","Feijão Bravo, Feijão De Boi","false","Brazilian_Flora_Online_v.393.285"
"sp1209","Portuguese","Canjerana","false","Brazilian_Flora_Online_v.393.285"
"sp1209","Portuguese","Cedro-Brabo","false","Brazilian_Flora_Online_v.393.285"
"sp1210","Portuguese","Carrancudo-De-Chapada, Angelim, Sucupira","false","Brazilian_Flora_Online_v.393.285"
"sp1210","Portuguese","Sucupira-Braba, Sucupira-Branca, Sucupirinha","false","Brazilian_Flora_Online_v.393.285"
"sp1210","Portuguese","Sucupira","false","Brazilian_Flora_Online_v.393.285"
"sp1210","Portuguese","Rabo-De-Cavalo","false","Brazilian_Flora_Online_v.393.285"
"sp1210","Portuguese","Amarelinho, Agelim, Sucupira, Amargoso, Jasmim","false","Brazilian_Flora_Online_v.393.285"
"sp1210","Portuguese","Sucupira-De-Concha","false","Brazilian_Flora_Online_v.393.285"
"sp1212","Portuguese","Sipirucu","false","Brazilian_Flora_Online_v.393.285"
"sp1213","Portuguese","Embira-De-Sapo","false","Brazilian_Flora_Online_v.393.285"
"sp1213","Portuguese","Timbó-Graúdo, Timbó, Feijão-Crú","false","Brazilian_Flora_Online_v.393.285"
"sp1213","Portuguese","Feijão-crú","false","IUCN_Red_List_v.2022-2"
"sp1213","Portuguese","Imbira-de-sapo","false","IUCN_Red_List_v.2022-2"
"sp1213","Portuguese","Rabo-de-macaco","false","IUCN_Red_List_v.2022-2"
"sp1213","Portuguese","Sacambú","false","IUCN_Red_List_v.2022-2"
"sp1213","Portuguese","Timbó","false","IUCN_Red_List_v.2022-2"
"sp1213","Portuguese","Timbó-do-gráudo","false","IUCN_Red_List_v.2022-2"
"sp1213","Portuguese","Timbó-graúdo","false","IUCN_Red_List_v.2022-2"
"sp1213","Portuguese","Embira-de-sapo-preto","false","IUCN_Red_List_v.2022-2"
"sp1214","Portuguese","Guaraná-Timbó","false","Brazilian_Flora_Online_v.393.285"
"sp1217","Portuguese","Embira-De-Sapo","false","Brazilian_Flora_Online_v.393.285"
"sp1217","Portuguese","Guaianã","false","Brazilian_Flora_Online_v.393.285"
"sp1217","Portuguese","Tropeiro","false","Brazilian_Flora_Online_v.393.285"
"sp1217","Portuguese","Feijão-Crú, Ingá-Seco, Timbó, Rabo-Mole,","false","Brazilian_Flora_Online_v.393.285"
"sp1217","Portuguese","Rabo-De-Bugio","false","Brazilian_Flora_Online_v.393.285"
"sp1217","Portuguese","Timbó, Ravi, Ravo Ita, Rabo Molle","false","Brazilian_Flora_Online_v.393.285"
"sp1217","Portuguese","Timbó","false","Brazilian_Flora_Online_v.393.285"
"sp1217","Portuguese","Palo-De-Piedra, Stonewood, Kaavusu","false","Brazilian_Flora_Online_v.393.285"
"sp1218","Portuguese","Timbó-Boticário","false","Brazilian_Flora_Online_v.393.285"
"sp1218","Portuguese","Timbó","false","Brazilian_Flora_Online_v.393.285"
"sp1220","Portuguese","Suinã","false","Brazilian_Flora_Online_v.393.285"
"sp1220","Portuguese","Crista-De-Galo","false","Brazilian_Flora_Online_v.393.285"
"sp1222","Portuguese","Caroba-Brava","false","Brazilian_Flora_Online_v.393.285"
"sp1222","Portuguese","Jacarandá","false","Brazilian_Flora_Online_v.393.285"
"sp1222","Portuguese","Marmeleiro","false","Brazilian_Flora_Online_v.393.285"
"sp1223","Portuguese","Jacarandá-Violeta","false","Brazilian_Flora_Online_v.393.285"
"sp1223","Portuguese","Pau-Violeta","false","Brazilian_Flora_Online_v.393.285"
"sp1223","Portuguese","Violeta","false","Brazilian_Flora_Online_v.393.285"
"sp1223","English","Brazilian-King-Wood","false","Brazilian_Flora_Online_v.393.285"
"sp1223","Portuguese","Miolo-de-negro","false","IUCN_Red_List_v.2022-2"
"sp1223","Portuguese","Jacarand-violeta","false","IUCN_Red_List_v.2022-2"
"sp1224","Portuguese","Bastião-De-Arruda","false","Brazilian_Flora_Online_v.393.285"
"sp1224","Portuguese","Pau-De-Fuso","false","Brazilian_Flora_Online_v.393.285"
"sp1224","Portuguese","Sebastião-De-Arruda","false","Brazilian_Flora_Online_v.393.285"
"sp1225","Portuguese","Bugi","false","Brazilian_Flora_Online_v.393.285"
"sp1225","Portuguese","Marmelo","false","Brazilian_Flora_Online_v.393.285"
"sp1225","Portuguese","Marmeleiro-Da-Praia","false","Brazilian_Flora_Online_v.393.285"
"sp1226","Portuguese","Mussutaíba","false","Brazilian_Flora_Online_v.393.285"
"sp1228","Portuguese","Jacarandá-Rosa","false","Brazilian_Flora_Online_v.393.285"
"sp1229","Thai","Pradong Lueng","false","IUCN_Red_List_v.2022-2"
"sp1230","Portuguese","Cipó Preto","false","Brazilian_Flora_Online_v.393.285"
"sp1230","Portuguese","Arco-De-Pipa","false","Brazilian_Flora_Online_v.393.285"
"sp1230","Portuguese","Cipó-De-Estribo","false","Brazilian_Flora_Online_v.393.285"
"sp1230","Portuguese","Cipó-Pau","false","Brazilian_Flora_Online_v.393.285"
"sp1230","Portuguese","Jacarandá-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp1230","Portuguese","Pau-De-Estribo","false","Brazilian_Flora_Online_v.393.285"
"sp1231","Portuguese","Jacarandá Miúdo","false","IUCN_Red_List_v.2022-2"
"sp1231","Portuguese","Mussutaíba","false","IUCN_Red_List_v.2022-2"
"sp1233","Portuguese","Cipó De Escada","false","Brazilian_Flora_Online_v.393.285"
"sp1233","Portuguese","Cipó Tábua","false","Brazilian_Flora_Online_v.393.285"
"sp1233","Portuguese","Tripa De Galinha","false","Brazilian_Flora_Online_v.393.285"
"sp1234","Portuguese","Jacarandá","false","Brazilian_Flora_Online_v.393.285"
"sp1234","Portuguese","Sebastião-De-Arruda","false","Brazilian_Flora_Online_v.393.285"
"sp1235","Portuguese","Jacarandá-Do-Cerrado","false","Brazilian_Flora_Online_v.393.285"
"sp1235","Portuguese","Caviúna-Do-Cerrado","false","Brazilian_Flora_Online_v.393.285"
"sp1235","Portuguese","Jacarandá-Do-Campo","false","Brazilian_Flora_Online_v.393.285"
"sp1236","Portuguese","Verônica","false","Brazilian_Flora_Online_v.393.285"
"sp1236","Portuguese","Verônica-Do-Igapó","false","Brazilian_Flora_Online_v.393.285"
"sp1237","Portuguese","Jacarandá-Caviuna","false","Brazilian_Flora_Online_v.393.285"
"sp1237","Portuguese","Jacarandá-Da-Bahia","false","Brazilian_Flora_Online_v.393.285"
"sp1237","English","Rosewood","false","Brazilian_Flora_Online_v.393.285"
"sp1237","English","Bahia Rosewood","false","IUCN_Red_List_v.2022-2"
"sp1237","English","Brazilian Rosewood","false","IUCN_Red_List_v.2022-2"
"sp1237","English","Rio Rosewood","false","IUCN_Red_List_v.2022-2"
"sp1237","Spanish; Castilian","Jacarandá De Brasil","false","IUCN_Red_List_v.2022-2"
"sp1237","Portuguese","Palissandre Du Bresil","false","IUCN_Red_List_v.2022-2"
"sp1239","Portuguese","Embira-Amarela","false","Brazilian_Flora_Online_v.393.285"
"sp1239","Portuguese","Embira-Toicinheira","false","Brazilian_Flora_Online_v.393.285"
"sp1240","Portuguese","Embira-Branca","false","Brazilian_Flora_Online_v.393.285"
"sp1240","Portuguese","Ibiratinga","false","Brazilian_Flora_Online_v.393.285"
"sp1241","Portuguese","Embira-Branca","false","Brazilian_Flora_Online_v.393.285"
"sp1241","Portuguese","Embira-De-Sapo","false","Brazilian_Flora_Online_v.393.285"
"sp1242","Portuguese","Embira","false","Brazilian_Flora_Online_v.393.285"
"sp1242","Portuguese","Pau-De-Embira","false","Brazilian_Flora_Online_v.393.285"
"sp1243","Portuguese","Embira-Branca","false","Brazilian_Flora_Online_v.393.285"
"sp1243","Portuguese","Embira-Pimenta","false","Brazilian_Flora_Online_v.393.285"
"sp1244","Portuguese","Embira-De-Sapo","false","Brazilian_Flora_Online_v.393.285"
"sp1244","Portuguese","Embira-Pimenta","false","Brazilian_Flora_Online_v.393.285"
"sp1245","Portuguese","Embira","false","Brazilian_Flora_Online_v.393.285"
"sp1245","Portuguese","Ouvira-Branca","false","Brazilian_Flora_Online_v.393.285"
"sp1246","Portuguese","Embira","false","Brazilian_Flora_Online_v.393.285"
"sp1246","Portuguese","Embirinha","false","Brazilian_Flora_Online_v.393.285"
"sp1247","Portuguese","Embira","false","Brazilian_Flora_Online_v.393.285"
"sp1247","Portuguese","Embira-Branca","false","Brazilian_Flora_Online_v.393.285"
"sp1256","Portuguese","Embira-De-Carrapato","false","Brazilian_Flora_Online_v.393.285"
"sp1256","Portuguese","Pau-Carrapato","false","Brazilian_Flora_Online_v.393.285"
"sp1262","Portuguese","Guiné","false","IUCN_Red_List_v.2022-2"
"sp1262","Portuguese","Pinha-branca","false","IUCN_Red_List_v.2022-2"
"sp1275","Portuguese","Jutaí","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Jutaí Pororoca","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Jutaicica","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Parajuba","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Cururu","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Sucupembinha","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Quebra-Machado","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Durinho","false","Brazilian_Flora_Online_v.393.285"
"sp1275","English","Ironwood","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Spanish; Castilian","Guapigue","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Spanish; Castilian","Tamarino Prieto","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Spanish; Castilian","Paleta","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Spanish; Castilian","Comenegro","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Spanish; Castilian","Tamarindo De Montaña","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Spanish; Castilian","Granadillo","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Spanish; Castilian","Cacho","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Spanish; Castilian","Huitillo","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Tamarindo","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Pororoca","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Jitai-Amarelo","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Jitai-Preto","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Jataipeba","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Roxinho","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Pau-Ferro","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Tamarina","false","Brazilian_Flora_Online_v.393.285"
"sp1275","Portuguese","Cinzeiro","false","Brazilian_Flora_Online_v.393.285"
"sp1278","Portuguese","Jaboticaba-De-Cipó.","false","Brazilian_Flora_Online_v.393.285"
"sp1279","Portuguese","Ardente","false","Brazilian_Flora_Online_v.393.285"
"sp1279","Portuguese","Brauninha","false","Brazilian_Flora_Online_v.393.285"
"sp1279","Portuguese","Cetim-Amargoso","false","Brazilian_Flora_Online_v.393.285"
"sp1279","Portuguese","Pau-De-Urubu","false","Brazilian_Flora_Online_v.393.285"
"sp1279","Portuguese","Pau-Vidro","false","Brazilian_Flora_Online_v.393.285"
"sp1279","Portuguese","Piolho-De-Urubu","false","Brazilian_Flora_Online_v.393.285"
"sp1279","Portuguese","Sabugueiro-Da-Mata","false","Brazilian_Flora_Online_v.393.285"
"sp1299","Portuguese","Pau-pra-tudo","false","IUCN_Red_List_v.2022-2"
"sp1299","Portuguese","Angelim-vermelho","false","IUCN_Red_List_v.2022-2"
"sp1301","Portuguese","Jueirana-Facão","false","Brazilian_Flora_Online_v.393.285"
"sp1302","Portuguese","Caquí-baiano","false","IUCN_Red_List_v.2022-2"
"sp1303","Portuguese","Caquí Da Mata","false","Brazilian_Flora_Online_v.393.285"
"sp1304","Portuguese","Caquí","false","Brazilian_Flora_Online_v.393.285"
"sp1304","Portuguese","Louro","false","Brazilian_Flora_Online_v.393.285"
"sp1305","Portuguese","Pindaíba Pião","false","IUCN_Red_List_v.2022-2"
"sp1306","Portuguese","Altinha","false","Brazilian_Flora_Online_v.393.285"
"sp1306","Portuguese","Jaquaré","false","Brazilian_Flora_Online_v.393.285"
"sp1308","Portuguese","Caqui do Cerrado","false","IUCN_Red_List_v.2022-2"
"sp1312","Portuguese","Fruta De Jacú","false","Brazilian_Flora_Online_v.393.285"
"sp1312","Portuguese","Marmelinho","false","Brazilian_Flora_Online_v.393.285"
"sp1319","Portuguese","Cabuclo","false","Brazilian_Flora_Online_v.393.285"
"sp1319","Portuguese","Macaqueira","false","Brazilian_Flora_Online_v.393.285"
"sp1323","Portuguese","Sucupira","false","Brazilian_Flora_Online_v.393.285"
"sp1323","Portuguese","Sucupira Preta","false","Brazilian_Flora_Online_v.393.285"
"sp1324","Portuguese","Macanaiba Marreta","false","Brazilian_Flora_Online_v.393.285"
"sp1324","Portuguese","Sucupira","false","Brazilian_Flora_Online_v.393.285"
"sp1324","Portuguese","Sucupira-Açu","false","Brazilian_Flora_Online_v.393.285"
"sp1324","Portuguese","Sucupira-Mirim","false","Brazilian_Flora_Online_v.393.285"
"sp1324","Portuguese","Macanaíba-Marreta","false","Brazilian_Flora_Online_v.393.285"
"sp1325","Portuguese","Sucupira","false","Brazilian_Flora_Online_v.393.285"
"sp1325","Portuguese","Sucupira Preta","false","Brazilian_Flora_Online_v.393.285"
"sp1325","Portuguese","Sucupira Amarela","false","Brazilian_Flora_Online_v.393.285"
"sp1325","Portuguese","Sapupira","false","Brazilian_Flora_Online_v.393.285"
"sp1327","Spanish; Castilian","Almendro","false","IUCN_Red_List_v.2022-2"
"sp1328","Portuguese","Cumaru","false","Brazilian_Flora_Online_v.393.285"
"sp1328","English","Tonka","false","Brazilian_Flora_Online_v.393.285"
"sp1328","Spanish; Castilian","Sarrapia","false","Brazilian_Flora_Online_v.393.285"
"sp1328","Spanish; Castilian","Shihuahuaco","false","IUCN_Red_List_v.2022-2"
"sp1329","Portuguese","Carvão-Vermelho","false","Brazilian_Flora_Online_v.393.285"
"sp1329","Portuguese","Bálsamo-Do-Cerrado","false","Brazilian_Flora_Online_v.393.285"
"sp1329","Spanish; Castilian","Arca colorada","false","IUCN_Red_List_v.2022-2"
"sp1330","Portuguese","'Amanoarana'","false","Brazilian_Flora_Online_v.393.285"
"sp1330","English","Sqaure-Wood","false","Brazilian_Flora_Online_v.393.285"
"sp1330","Portuguese","Oity-Do-Campo","false","Brazilian_Flora_Online_v.393.285"
"sp1332","Portuguese","Ivaí","false","Brazilian_Flora_Online_v.393.285"
"sp1332","Portuguese","Pombinho","false","Brazilian_Flora_Online_v.393.285"
"sp1334","English","Hopbush","false","IUCN_Red_List_v.2022-2"
"sp1334","English","Purple Hop-Bush","false","IUCN_Red_List_v.2022-2"
"sp1344","Portuguese","Pindaíba","false","Brazilian_Flora_Online_v.393.285"
"sp1345","Portuguese","Pindaíba","false","Brazilian_Flora_Online_v.393.285"
"sp1345","Portuguese","Pindaíba Da Mata","false","Brazilian_Flora_Online_v.393.285"
"sp1346","Portuguese","Ameju Preto","false","Brazilian_Flora_Online_v.393.285"
"sp1346","Portuguese","Caniceiro Preto","false","Brazilian_Flora_Online_v.393.285"
"sp1346","Portuguese","Pina'y","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Alathê","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Araticum","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Araticum Barato Do Campo","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Araticum Do Campo","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Araticum Lanato","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Araticum Lanceta","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Araticum Rasteiro","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Araticum Vermelho","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Araticumzinho","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Araxicumzinho","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Ata","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Ata Brava","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Ata Do Campo","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Aticum","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Bruto","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Marolinho","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Marolo","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Moroua","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Orelha De Burro","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Pinha Braba","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Pinha Brava","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Portuguese","Pinha Do Campo","false","Brazilian_Flora_Online_v.393.285"
"sp1347","Spanish; Castilian","Araticu(m)","false","IUCN_Red_List_v.2022-2"
"sp1347","Portuguese","Araticum Lanata","false","IUCN_Red_List_v.2022-2"
"sp1349","Portuguese","Capreuva Vermelho","false","Brazilian_Flora_Online_v.393.285"
"sp1349","Portuguese","Pindabuna","false","Brazilian_Flora_Online_v.393.285"
"sp1349","Portuguese","Pindahiba","false","Brazilian_Flora_Online_v.393.285"
"sp1349","Portuguese","Pindaíba","false","Brazilian_Flora_Online_v.393.285"
"sp1349","Portuguese","Pindaíba Branca","false","Brazilian_Flora_Online_v.393.285"
"sp1349","Portuguese","Pindaibuna","false","Brazilian_Flora_Online_v.393.285"
"sp1349","Portuguese","Pindaúba","false","Brazilian_Flora_Online_v.393.285"
"sp1349","Portuguese","Pindaúva","false","Brazilian_Flora_Online_v.393.285"
"sp1350","Portuguese","Amtai","false","Brazilian_Flora_Online_v.393.285"
"sp1350","Portuguese","Ramomtaim","false","Brazilian_Flora_Online_v.393.285"
"sp1360","Portuguese","Arco De Pipa Da Restinga","false","Brazilian_Flora_Online_v.393.285"
"sp1361","Portuguese","Pindaíba Coroa","false","Brazilian_Flora_Online_v.393.285"
"sp1370","Portuguese","Abiurana-Abiu","false","Brazilian_Flora_Online_v.393.285"
"sp1370","Portuguese","Abiurana-Bacuri","false","Brazilian_Flora_Online_v.393.285"
"sp1370","Portuguese","Abiurana-Caju","false","Brazilian_Flora_Online_v.393.285"
"sp1370","Portuguese","Abiurana-Guiina","false","Brazilian_Flora_Online_v.393.285"
"sp1370","Portuguese","Bacuri","false","Brazilian_Flora_Online_v.393.285"
"sp1370","Portuguese","Caucherama","false","Brazilian_Flora_Online_v.393.285"
"sp1371","Portuguese","Abiorana-Abiu","false","Brazilian_Flora_Online_v.393.285"
"sp1371","Portuguese","Abiu-Fofo","false","Brazilian_Flora_Online_v.393.285"
"sp1371","Portuguese","Acá","false","Brazilian_Flora_Online_v.393.285"
"sp1371","Portuguese","Acá-Preto","false","Brazilian_Flora_Online_v.393.285"
"sp1371","Portuguese","Bapeba-Preta","false","Brazilian_Flora_Online_v.393.285"
"sp1371","Portuguese","Coquirana-Braba-Grande","false","Brazilian_Flora_Online_v.393.285"
"sp1371","Portuguese","Coquirana-Brava","false","Brazilian_Flora_Online_v.393.285"
"sp1371","Portuguese","Fruta-Banana","false","Brazilian_Flora_Online_v.393.285"
"sp1371","Portuguese","Uacá","false","Brazilian_Flora_Online_v.393.285"
"sp1378","Portuguese","Aderno","false","Brazilian_Flora_Online_v.393.285"
"sp1378","Portuguese","Aderno Da Praia","false","Brazilian_Flora_Online_v.393.285"
"sp1378","Portuguese","Louro Da Caatinga","false","Brazilian_Flora_Online_v.393.285"
"sp1379","Portuguese","Aderno","false","Brazilian_Flora_Online_v.393.285"
"sp1380","Portuguese","Faia","false","Brazilian_Flora_Online_v.393.285"
"sp1382","Portuguese","Canelão","false","Brazilian_Flora_Online_v.393.285"
