"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName"
"","","","sp1285","Schefflera grandigemma Fiaschi","Fiaschi","Schefflera grandigemma"
"","","","sp1286","Schefflera kollmannii Fiaschi","Fiaschi","Schefflera kollmannii"
"","","","sp1287","Schefflera longipetiolata (Pohl ex DC.) Frodin & Fiaschi","(Pohl ex DC.) Frodin & Fiaschi","Schefflera longipetiolata"
"","","","sp1288","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","(Cham. & Schltdl.) Frodin","Schefflera macrocarpa"
"","","","sp1289","Schefflera morototoni (Aubl.) Maguire et al.","(Aubl.) Maguire et al.","Schefflera morototoni"
"","","","sp1290","Schefflera racemifera Fiaschi & Frodin","Fiaschi & Frodin","Schefflera racemifera"
"","","","sp1292","Schefflera selloi (Marchal) Frodin & Fiaschi","(Marchal) Frodin & Fiaschi","Schefflera selloi"
"","","","sp1293","Schefflera villosissima Fiaschi & Pirani","Fiaschi & Pirani","Schefflera villosissima"
"","","","sp1294","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","(Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa"
"","","","sp1298","Dimorphandra biretusa Tul.","Tul.","Dimorphandra biretusa"
"","","","sp1303","Diospyros janeirensis Sandwith","Sandwith","Diospyros janeirensis"
"","","","sp1304","Diospyros subrotata Hiern","Hiern","Diospyros subrotata"
"","","","sp1306","Diospyros melinonii (Hiern) A.C.Sm.","(Hiern) A.C.Sm.","Diospyros melinonii"
"","","","sp1307","Diospyros ierensis Britton","Britton","Diospyros ierensis"
"","","","sp1308","Diospyros araripensis Cavalcante","Cavalcante","Diospyros araripensis"
"","","","sp1309","Diospyros duartei Cavalcante","Cavalcante","Diospyros duartei"
"","","","sp1312","Macreightia obovata Mart. ex Miq.","Mart. ex Miq.","Macreightia obovata"
"","","","sp1312","Maba inconstans (Jacq.) Griseb.","(Jacq.) Griseb.","Maba inconstans"
"","","","sp1314","Diospyros hispida A.DC.","A.DC.","Diospyros hispida"
"","","","sp1314","Annona lasiocalyx Mart.","Mart.","Annona lasiocalyx"
"","","","sp1322","Chrysophyllum cuspidatum Hoehne","Hoehne","Chrysophyllum cuspidatum"
"","","","sp1323","Diplotropis taubertiana Harms","Harms","Diplotropis taubertiana"
"","","","sp1323","Bowdichia ferruginea (Benth.) Ducke","(Benth.) Ducke","Bowdichia ferruginea"
"","","","sp1323","Bowdichia taubertiana (Harms) Ducke","(Harms) Ducke","Bowdichia taubertiana"
"","","","sp1325","Tachigali purpurea Rich.","Rich.","Tachigali purpurea"
"","","","sp1325","Dibrachion guianense Tul.","Tul.","Dibrachion guianense"
"","","","sp1326","Diplusodon amoenus (Cham. et Schltdl.) DC.","(Cham. et Schltdl.) DC.","Diplusodon amoenus"
"","","","sp1326","Friedlandia amoena Chamisso & Schlechtendal","Chamisso & Schlechtendal","Friedlandia amoena"
"","","","sp1327","Coumarouna alata (Vogel) Taub.","(Vogel) Taub.","Coumarouna alata"
"","","","sp1328","Coumarouna odorata Aubl.","Aubl.","Coumarouna odorata"
"","","","sp1328","Dipteryx tetraphylla Spruce","Spruce","Dipteryx tetraphylla"
"","","","sp1330","Discocarpus brasiliensis Klotzsch","Klotzsch","Discocarpus brasiliensis"
"","","","sp1332","Discophora brasiliensis Mart.","Mart.","Discophora brasiliensis"
"","","","sp1332","Discophora froesii Pires","Pires","Discophora froesii"
"","","","sp1332","Kummeria brasiliensis Mart. ex Engl.","Mart. ex Engl.","Kummeria brasiliensis"
"","","","sp1332","Lasianthera amazonica Barb.Rodr.","Barb.Rodr.","Lasianthera amazonica"
"","","","sp1333","Argythamnia malpighiacea Ule","Ule","Argythamnia malpighiacea"
"subsp.","J.F.Gmel.","major","sp1336","Doliocarpus major subsp. major J.F.Gmel.","","Doliocarpus major"
"","","","sp1336","Doliocarpus rolandri J.F.Gmel.","J.F.Gmel.","Doliocarpus rolandri"
"","","","sp1343","Freireodendron sessiliflorum (Allemão) Müll.Arg.","(Allemão) Müll.Arg.","Freireodendron sessiliflorum"
"","","","sp1344","Duguetia bracteosa Mart.","Mart.","Duguetia bracteosa"
"","","","sp1344","Aberemoa bracteosa (Mart.) R.E.Fr.","(Mart.) R.E.Fr.","Aberemoa bracteosa"
"","","","sp1346","Duguetia heteroclada R.E.Fr.","R.E.Fr.","Duguetia heteroclada"
"","","","sp1347","Annona furfuracea A.St.-Hil.","A.St.-Hil.","Annona furfuracea"
"","","","sp1347","Aberemoa furfuracea (A.St.-Hil.) Baill.","(A.St.-Hil.) Baill.","Aberemoa furfuracea"
"","","","sp1347","Duguetia coriacea Sond.","Sond.","Duguetia coriacea"
"var.","(A.St.-Hil.) Baill.","furfuracea","sp1347","Aberemoa furfuracea var. furfuracea (A.St.-Hil.) Baill.","","Aberemoa furfuracea"
"","","","sp1349","Aberemoa lanceolata (A. St.-Hil.) Warm.","(A. St.-Hil.) Warm.","Aberemoa lanceolata"
"var.","R.E.Fr.","parvifolia","sp1349","Aberemoa lanceolata var. parvifolia R.E.Fr.","","Aberemoa lanceolata"
"var.","(R.E.Fr.) R.E.Fr.","parvifolia","sp1349","Duguetia lanceolata var. parvifolia (R.E.Fr.) R.E.Fr.","","Duguetia lanceolata"
"","","","sp1352","Aberemoa microphylla R.E.Fr.","R.E.Fr.","Aberemoa microphylla"
"","","","sp1360","Uvaria sessilis Vell.","Vell.","Uvaria sessilis"
"","","","sp1360","Annona rhizantha Eichler","Eichler","Annona rhizantha"
"","","","sp1360","Aberemoa rhizantha (Eichler) R.E.Fr.","(Eichler) R.E.Fr.","Aberemoa rhizantha"
"","","","sp1360","Duguetia rhizantha (Eichler) Saff.","(Eichler) Saff.","Duguetia rhizantha"
"","","","sp1362","Liriosma papillosa Bastos","Bastos","Liriosma papillosa"
"","","","sp1363","Dulacia pohliana (Engl.) Kuntze","(Engl.) Kuntze","Dulacia pohliana"
"","","","sp1363","Liriosma pohliana Engl.","Engl.","Liriosma pohliana"
"","","","sp1363","Olax pauciflora Benth.","Benth.","Olax pauciflora"
"","","","sp1363","Liriosma pauciflora (Benth.) A.DC.","(Benth.) A.DC.","Liriosma pauciflora"
"","","","sp1364","Dulacia glazioviana Taub.","Taub.","Dulacia glazioviana"
"","","","sp1364","Dulacia grandiflora (Engl.) Kuntze","(Engl.) Kuntze","Dulacia grandiflora"
"","","","sp1364","Liriosma glazioviana (Taub.) Taub. ex Glaz.","(Taub.) Taub. ex Glaz.","Liriosma glazioviana"
"","","","sp1364","Liriosma grandiflora Engl.","Engl.","Liriosma grandiflora"
"","","","sp1364","Liriosma singularis (Vell.) J.F.Macbr.","(Vell.) J.F.Macbr.","Liriosma singularis"
"","","","sp1364","Liriosma vellosiana (Benth.) A.DC.","(Benth.) A.DC.","Liriosma vellosiana"
"","","","sp1364","Olax vellosiana Benth.","Benth.","Olax vellosiana"
"","","","sp1365","Duranta parvifolia Moldenke","Moldenke","Duranta parvifolia"
"var.","(Cham.) Schauer","vestita","sp1365","Duranta plumieri var. vestita (Cham.) Schauer","","Duranta plumieri"
"var.","Moldenke","glabrescens","sp1365","Duranta vestita var. glabrescens Moldenke","","Duranta vestita"
"","","","sp1368","Amaioua velutina Spruce","Spruce","Amaioua velutina"
"","","","sp1369","Solandra viridiflora Sims","Sims","Solandra viridiflora"
"","","","sp1369","Dyssochroma viridiflora (Sims) Miers","(Sims) Miers","Dyssochroma viridiflora"
"","","","sp1370","Chrysophyllum guianense (Eyma) Baehni","(Eyma) Baehni","Chrysophyllum guianense"
"","","","sp1370","Ecclinusa bacuri Aubrév. & Pellegr.","Aubrév. & Pellegr.","Ecclinusa bacuri"
"","","","sp1371","Chrysophyllum abbreviatum (Ducke) Baehni","(Ducke) Baehni","Chrysophyllum abbreviatum"
"","","","sp1371","Chrysophyllum ramiflorum (Mart.) A.DC.","(Mart.) A.DC.","Chrysophyllum ramiflorum"
"","","","sp1371","Ecclinusa abbreviata Ducke","Ducke","Ecclinusa abbreviata"
"","","","sp1371","Ecclinusa costata Pierre","Pierre","Ecclinusa costata"
"","","","sp1371","Lucuma tomentosa Poepp. ex Miq.","Poepp. ex Miq.","Lucuma tomentosa"
"","","","sp1371","Passaveria obovata Mart. & Eichler ex Miq.","Mart. & Eichler ex Miq.","Passaveria obovata"
"var.","Miq.","tomentosa","sp1371","Passaveria obovata var. tomentosa Miq.","","Passaveria obovata"
"","","","sp1373","Tontelea scandens Aubl.","Aubl.","Tontelea scandens"
"","","","sp1373","Hippocratea floribunda Benth.","Benth.","Hippocratea floribunda"
"","","","sp1373","Tontelea floribunda (Benth.) Miers","(Benth.) Miers","Tontelea floribunda"
"","","","sp1380","Emmotum faia Kuhlm.","Kuhlm.","Emmotum faia"
"var.","Engler","angustifolium","sp1380","Emmotum nitens var. angustifolium Engler","","Emmotum nitens"
"","","","sp1384","Mimosa polystachya L.","L.","Mimosa polystachya"
"","","","sp1385","Mimosa contortisiliqua Vellozo","Vellozo","Mimosa contortisiliqua"
"var.","Benth.","glaziovii","sp1386","Enterolobium schomburgkii var. glaziovii Benth.","","Enterolobium schomburgkii"
"","","","sp1387","Enterolobium ellipticum Benth.","Benth.","Enterolobium ellipticum"
"","","","sp1387","Pithecellobium gummiferum Mart.","Mart.","Pithecellobium gummiferum"
"","","","sp1389","Mimosa monjollo Vell.","Vell.","Mimosa monjollo"
"","","","sp1389","Enterolobium mongollo Martius","Martius","Enterolobium mongollo"
"","","","sp1390","Pithecellobium schomburgkii Benth.","Benth.","Pithecellobium schomburgkii"
"","","","sp1391","Pithecellobium guaraniticum Choda & Hassler","Choda & Hassler","Pithecellobium guaraniticum"
"","","","sp1394","Hyptis fruticosa Salzm. ex Benth.","Salzm. ex Benth.","Hyptis fruticosa"
"","","","sp1394","Mesosphaerum fruticosum (Salzm. ex Benth.) Kuntze","(Salzm. ex Benth.) Kuntze","Mesosphaerum fruticosum"
"","","","sp1395","Vanillosmopsis arborea (Gardner) Baker","(Gardner) Baker","Vanillosmopsis arborea"
"","","","sp1395","Albertinia arborea Gardner","Gardner","Albertinia arborea"
"","","","sp1396","Vernonia brasiliensis NA","","Vernonia brasiliensis"
"","","","sp1396","Vanillosmopsis brasiliensis (Gardner) Sch. Bip.","(Gardner) Sch. Bip.","Vanillosmopsis brasiliensis"
"","","","sp1398","Eremanthus graciellae MacLeish & H.Schumach.","MacLeish & H.Schumach.","Eremanthus graciellae"
"","","","sp1398","Eremanthus pohlii (Baker) MacLeish","(Baker) MacLeish","Eremanthus pohlii"
"","","","sp1398","Albertinia martii Colla","Colla","Albertinia martii"
"","","","sp1398","Albertinia capitata (Spreng.) DC.","(Spreng.) DC.","Albertinia capitata"
"","","","sp1398","Vanillosmopsis capitata (Spreng.) Sch. Bip.","(Spreng.) Sch. Bip.","Vanillosmopsis capitata"
"","","","sp1398","Vanillosmopsis albertinioides Sch. Bip.","Sch. Bip.","Vanillosmopsis albertinioides"
"","","","sp1398","Vanillosmopsis discolor (DC.) Baker","(DC.) Baker","Vanillosmopsis discolor"
"","","","sp1398","Vanillosmopsis pohlii Baker","Baker","Vanillosmopsis pohlii"
"","","","sp1398","Vernonia capitata (Spreng.) Less.","(Spreng.) Less.","Vernonia capitata"
"","","","sp1399","Eremanthus verbascifolius (Mart. ex DC.) Sch. Bip.","(Mart. ex DC.) Sch. Bip.","Eremanthus verbascifolius"
"","","","sp1399","Albertinia crotonoides DC.","DC.","Albertinia crotonoides"
"","","","sp1399","Albertinia verbascifolia Mart. ex DC.","Mart. ex DC.","Albertinia verbascifolia"
"","","","sp1399","Vernonia crotonoides (DC.) Sch. Bip.","(DC.) Sch. Bip.","Vernonia crotonoides"
"","","","sp1400","Eremanthus seidelii MacLeish & H.Schumach.","MacLeish & H.Schumach.","Eremanthus seidelii"
"","","","sp1400","Albertinia elaeagnus Mart. ex DC.","Mart. ex DC.","Albertinia elaeagnus"
"","","","sp1400","Vernonia elaeagnus (Mart. ex DC.) Sch. Bip.","(Mart. ex DC.) Sch. Bip.","Vernonia elaeagnus"
"","","","sp1401","Albertinia erythropappa DC.","DC.","Albertinia erythropappa"
"","","","sp1401","Albertinia candolleana Gardner","Gardner","Albertinia candolleana"
"","","","sp1401","Vanillosmopsis erythropappa (DC.) Sch. Bip.","(DC.) Sch. Bip.","Vanillosmopsis erythropappa"
"","","","sp1401","Vanillosmopsis glomerata Sch. Bip.","Sch. Bip.","Vanillosmopsis glomerata"
"","","","sp1402","Albertinia glomerulata (Less.) DC.","(Less.) DC.","Albertinia glomerulata"
"","","","sp1402","Albertinia rufiseta DC.","DC.","Albertinia rufiseta"
"","","","sp1402","Albertinia pallidiseta DC.","DC.","Albertinia pallidiseta"
"","","","sp1402","Albertinia stellata Gardner","Gardner","Albertinia stellata"
"","","","sp1402","Eremanthus stellatus (Gardner) Sch. Bip.","(Gardner) Sch. Bip.","Eremanthus stellatus"
"","","","sp1402","Eremanthus pallidisetus (DC.) Sch. Bip.","(DC.) Sch. Bip.","Eremanthus pallidisetus"
"","","","sp1403","Albertinia goyazensis Gardner","Gardner","Albertinia goyazensis"
"","","","sp1403","Eremanthus weddellii Sch. Bip.","Sch. Bip.","Eremanthus weddellii"
"","","","sp1404","Albertinia incana Less.","Less.","Albertinia incana"
"","","","sp1406","Vanillosmopsis polycephala (DC.) Sch. Bip.","(DC.) Sch. Bip.","Vanillosmopsis polycephala"
"","","","sp1406","Vanillosmopsis saligna (DC.) Sch. Bip.","(DC.) Sch. Bip.","Vanillosmopsis saligna"
"","","","sp1406","Albertinia polycephala DC.","DC.","Albertinia polycephala"
"","","","sp1406","Albertinia saligna Mart. ex DC.","Mart. ex DC.","Albertinia saligna"
"","","","sp1414","Bombax globosum Aubl.","Aubl.","Bombax globosum"
"","","","sp1414","Caryocar punctatum Miq. ex Wittm.","Miq. ex Wittm.","Caryocar punctatum"
"","","","sp1415","Bombax gracilipes K.Schum.","K.Schum.","Bombax gracilipes"
"var.","A. Robys","longipes","sp1416","Eriotheca candolleana var. longipes A. Robys","","Eriotheca candolleana"
"","","","sp1417","Eriotheca crenulaticalyx A.Robyns","A.Robyns","Eriotheca crenulaticalyx"
"subsp.","(K.Schum.) A.Robyns","wittrockiana","sp1420","Eriotheca pentaphylla subsp. wittrockiana (K.Schum.) A.Robyns","","Eriotheca pentaphylla"
"subsp.","A.St.-Hil. et al.","tomentosa","sp1421","Eriotheca pubescens subsp. tomentosa A.St.-Hil. et al.","","Eriotheca pubescens"
"","","","sp1421","Bombax tomentosum A. St.-Hil., Juss. & Cambess.","A. St.-Hil., Juss. & Cambess.","Bombax tomentosum"
"","","","sp1425","Erythrina fasciculata (Walp.) Benth.","(Walp.) Benth.","Erythrina fasciculata"
"","","","sp1425","Erythrina laurifolia Jacq.","Jacq.","Erythrina laurifolia"
"","","","sp1426","Erythrina martii Colla","Colla","Erythrina martii"
"","","","sp1427","Erythrina glauca Willd.","Willd.","Erythrina glauca"
"","","","sp1428","Erythrina dominguezii Hassl.","Hassl.","Erythrina dominguezii"
"","","","sp1430","Erythrina reticulata C.Presl","C.Presl","Erythrina reticulata"
"","","","sp1433","Pentamorpha graveolens Scheidw.","Scheidw.","Pentamorpha graveolens"
"","","","sp1434","Erythroxylum blanchetii O.E.Schulz","O.E.Schulz","Erythroxylum blanchetii"
"var.","Mart.","angustifolium","sp1434","Erythroxylum kunthianum var. angustifolium Mart.","","Erythroxylum kunthianum"
"var.","O.E.Schulz","hymenophyllum","sp1435","Erythroxylum ambiguum var. hymenophyllum O.E.Schulz","","Erythroxylum ambiguum"
"","","","sp1437","Erythroxylum alemquerense Huber","Huber","Erythroxylum alemquerense"
"var.","O.E.Schulz","riparium","sp1437","Erythroxylum anguifugum var. riparium O.E.Schulz","","Erythroxylum anguifugum"
"var.","O.E.Schulz","calophyllum","sp1438","Erythroxylum argentinum var. calophyllum O.E.Schulz","","Erythroxylum argentinum"
"","","","sp1440","Erythroxylum cearense Diogo","Diogo","Erythroxylum cearense"
"","","","sp1443","Erythroxylum cotinifolium A.St.-Hil.","A.St.-Hil.","Erythroxylum cotinifolium"
"var.","Mart.","obovale","sp1443","Erythroxylum campestre var. obovale Mart.","","Erythroxylum campestre"
"","","","sp1445","Erythroxylum lygoides O.E.Schulz","O.E.Schulz","Erythroxylum lygoides"
"","","","sp1445","Erythroxylum duckei Huber","Huber","Erythroxylum duckei"
"","","","sp1445","Erythroxylum micranthum Bong. ex Peyr.","Bong. ex Peyr.","Erythroxylum micranthum"
"var.","Mart. ex O.E.Schulz","brevifolium","sp1447","Erythroxylum coelophlebium var. brevifolium Mart. ex O.E.Schulz","","Erythroxylum coelophlebium"
"","","","sp1451","Erythroxylum cyclophyllum O.E.Schulz","O.E.Schulz","Erythroxylum cyclophyllum"
"var.","O.E.Schulz","silvaticum","sp1451","Erythroxylum cuneifolium var. silvaticum O.E.Schulz","","Erythroxylum cuneifolium"
"var.","O.E.Schulz","squarrosum","sp1451","Erythroxylum cuneifolium var. squarrosum O.E.Schulz","","Erythroxylum cuneifolium"
"","","","sp1452","Erythroxylum cryptanthum O.E.Schulz","O.E.Schulz","Erythroxylum cryptanthum"
"","","","sp1452","Erythroxylum ellipticum Peyr.","Peyr.","Erythroxylum ellipticum"
"","","","sp1452","Erythroxylum exaltatum Bong. ex Peyr.","Bong. ex Peyr.","Erythroxylum exaltatum"
"var.","O.E.Schuz","ellipticum","sp1452","Erythroxylum exaltatum var. ellipticum O.E.Schuz","","Erythroxylum exaltatum"
"var.","Fisch. & C.A.Mey ex O.E.Schulz","riedelianum","sp1452","Erythroxylum exaltatum var. riedelianum Fisch. & C.A.Mey ex O.E.Schulz","","Erythroxylum exaltatum"
"","","","sp1452","Erythroxylum intermedium Peyr.","Peyr.","Erythroxylum intermedium"
"","","","sp1454","Erythroxylum nanum A.St.-Hil.","A.St.-Hil.","Erythroxylum nanum"
"","","","sp1454","Erythroxylum goyazense Taub.","Taub.","Erythroxylum goyazense"
"var.","(Mart.) O.E.Schulz","angustifolium","sp1454","Erythroxylum deciduum var. angustifolium (Mart.) O.E.Schulz","","Erythroxylum deciduum"
"var.","Mart.","angustifolium","sp1454","Erythroxylum nitidum var. angustifolium Mart.","","Erythroxylum nitidum"
"var.","Mart.","longifolium","sp1454","Erythroxylum nitidum var. longifolium Mart.","","Erythroxylum nitidum"
"","","","sp1457","Erythroxylum kunthianum A.St.- Hil.","A.St.- Hil.","Erythroxylum kunthianum"
"","","","sp1466","Erythroxylum zehntneri Diogo","Diogo","Erythroxylum zehntneri"
"","","","sp1467","Erythroxylum filipes Huber","Huber","Erythroxylum filipes"
"","","","sp1468","Erythroxylum ficifolium Peyr.","Peyr.","Erythroxylum ficifolium"
"","","","sp1475","Erythroxylum albertianum Kuhlm. & W.A.Rodrigues","Kuhlm. & W.A.Rodrigues","Erythroxylum albertianum"
"","","","sp1475","Erythroxylum kirkianum O.E.Schulz","O.E.Schulz","Erythroxylum kirkianum"
"var.","Mart.","brevifolium","sp1477","Erythroxylum nitidum var. brevifolium Mart.","","Erythroxylum nitidum"
"var.","(Mart.) O.E.Schulz","brevifolium","sp1477","Erythroxylum deciduum var. brevifolium (Mart.) O.E.Schulz","","Erythroxylum deciduum"
"","","","sp1477","Erythroxylum glaucocladum Peyr.","Peyr.","Erythroxylum glaucocladum"
"","","","sp1483","Erythroxylum bongardianum C.A.Mey. ex Peyr.","C.A.Mey. ex Peyr.","Erythroxylum bongardianum"
"","","","sp1485","Erythroxylum praecox S.Moore","S.Moore","Erythroxylum praecox"
"","","","sp1485","Erythroxylum verruculosum O.E.Schulz","O.E.Schulz","Erythroxylum verruculosum"
"","","","sp1485","Erythroxylum flexuosum O.E.Schulz","O.E.Schulz","Erythroxylum flexuosum"
"","","","sp1489","Erythroxylum excelsum Glaziou","Glaziou","Erythroxylum excelsum"
"","","","sp1489","Erythroxylum speciosum O.E.Schulz","O.E.Schulz","Erythroxylum speciosum"
"","","","sp1489","Erythroxylum utile Saldanha","Saldanha","Erythroxylum utile"
"var.","O.E.Schulz","macrophyllum","sp1489","Erythroxylum pulchrum var. macrophyllum O.E.Schulz","","Erythroxylum pulchrum"
"var.","O.E.Schulz","denudatum","sp1492","Erythroxylum suberosum var. denudatum O.E.Schulz","","Erythroxylum suberosum"
"","","","sp1499","Erythroxylum trinerve Huber","Huber","Erythroxylum trinerve"
"","","","sp1499","Erythroxylum aristigerum Peyr.","Peyr.","Erythroxylum aristigerum"
"var.","(Peyr.) O.E.Schulz","bahiense","sp1499","Erythroxylum aristigerum var. bahiense (Peyr.) O.E.Schulz","","Erythroxylum aristigerum"
"","","","sp1499","Erythroxylum bahiense Peyr.","Peyr.","Erythroxylum bahiense"
"","","","sp1502","Erythroxylum testaceum Peyr.","Peyr.","Erythroxylum testaceum"
"","","","sp1502","Erythroxylum areolatum Vell.","Vell.","Erythroxylum areolatum"
"","","","sp1505","Erythroxylum flaccidum Salzm. ex Peyr.","Salzm. ex Peyr.","Erythroxylum flaccidum"
