"CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceLookup","CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceName","CountryOccurrence.CountryOccurrenceSubfield.formerlyBred","CountryOccurrence.CountryOccurrenceSubfield.origin","CountryOccurrence.CountryOccurrenceSubfield.presence","CountryOccurrence.CountryOccurrenceSubfield.seasonality","internal_taxon_id"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1743"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1743"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1743"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1743"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1744"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1744"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1744"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1744"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1744"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1744"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp1744"
"BR","Brazil",NA,"Native","Extant","Resident","sp1744"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1744"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1745"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1745"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZC-MS","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZE-CE","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp1746"
"AGE-CN","Argentina",NA,"Native","Extant","Resident","sp1746"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZE-MA","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZE-PB","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp1746"
"AGW-SA","Argentina",NA,"Native","Extant","Resident","sp1746"
"AGE-CH","Argentina",NA,"Native","Extant","Resident","sp1746"
"AGE-MI","Argentina",NA,"Native","Extant","Resident","sp1746"
"AGW-TU","Argentina",NA,"Native","Extant","Resident","sp1746"
"AGW-JU","Argentina",NA,"Native","Extant","Resident","sp1746"
"AGE-ER","Argentina",NA,"Native","Extant","Resident","sp1746"
"AGW-CA","Argentina",NA,"Native","Extant","Resident","sp1746"
"PY","Paraguay",NA,"Native","Extant","Resident","sp1746"
"ZA","South Africa",NA,"Native","Extant","Resident","sp1746"
"CO","Colombia",NA,"Native","Extant","Resident","sp1746"
"ES","Spain",NA,"Native","Extant","Resident","sp1746"
"SC","Seychelles",NA,"Native","Extant","Resident","sp1746"
"GH","Ghana",NA,"Native","Extant","Resident","sp1746"
"AI","Anguilla",NA,"Native","Extant","Resident","sp1746"
"AGE-FO","Argentina",NA,"Native","Extant","Resident","sp1746"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp1746"
"BO","Bolivia",NA,"Native","Extant","Resident","sp1746"
"BZE-SE","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZN-RO","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZE-PI","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZE-RN","Brazil",NA,"Native","Extant","Resident","sp1746"
"PE","Peru",NA,"Native","Extant","Resident","sp1746"
"PN","Pitcairn Islands",NA,"Native","Extant","Resident","sp1746"
"GF","French Guiana",NA,"Native","Extant","Resident","sp1746"
"PF","French Polynesia",NA,"Native","Extant","Resident","sp1746"
"AR","Argentina",NA,"Native","Extant","Resident","sp1746"
"BR","Brazil",NA,"Native","Extant","Resident","sp1746"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp1747"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1747"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1747"
"AGE-MI","Argentina",NA,"Native","Extant","Resident","sp1747"
"AGE-ER","Argentina",NA,"Native","Extant","Resident","sp1747"
"PY","Paraguay",NA,"Native","Extant","Resident","sp1747"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp1747"
"BZC-MS","Brazil",NA,"Native","Extant","Resident","sp1747"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1747"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp1747"
"AGE-CN","Argentina",NA,"Native","Extant","Resident","sp1747"
"UY","Uruguay",NA,"Native","Extant","Resident","sp1747"
"AR","Argentina",NA,"Native","Extant","Resident","sp1747"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1747"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1748"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1749"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1749"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1749"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1749"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1749"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1749"
"BZE-RN","Brazil",NA,"Native","Extant","Resident","sp1750"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1750"
"BZE-PI","Brazil",NA,"Native","Extant","Resident","sp1750"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1750"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1750"
"BZE-MA","Brazil",NA,"Native","Extant","Resident","sp1750"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1751"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp1751"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1751"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1751"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1751"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1751"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1751"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1751"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1752"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1752"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp1752"
"BZN-TO","Brazil",NA,"Native","Extant","Resident","sp1752"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1753"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1753"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1754"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1754"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1754"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1754"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1754"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp1754"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1754"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1754"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1754"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1755"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1755"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1756"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1756"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1756"
"BR","Brazil",NA,"Native","Extant","Resident","sp1756"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1757"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1757"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1758"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1758"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1759"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1759"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1759"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1759"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1759"
"BZE-PB","Brazil",NA,"Native","Extant","Resident","sp1759"
"BZE-SE","Brazil",NA,"Native","Extant","Resident","sp1759"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1759"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZE-SE","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZN-AC","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZN-RO","Brazil",NA,"Native","Extant","Resident","sp1760"
"PE","Peru",NA,"Native","Extant","Resident","sp1760"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1760"
"CO","Colombia",NA,"Native","Extant","Resident","sp1760"
"BO","Bolivia",NA,"Native","Extant","Resident","sp1760"
"BZE-MA","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZE-PB","Brazil",NA,"Native","Extant","Resident","sp1760"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1761"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1761"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1761"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1761"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1761"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1761"
"PY","Paraguay",NA,"Native","Extant","Resident","sp1761"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1761"
"BZE-SE","Brazil",NA,"Native","Extant","Resident","sp1761"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp1761"
"BZE-PB","Brazil",NA,"Native","Extant","Resident","sp1761"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1761"
"BZE-CE","Brazil",NA,"Native","Extant","Resident","sp1761"
"BR","Brazil",NA,"Native","Extant","Resident","sp1761"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1762"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1762"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp1762"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1762"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1762"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1762"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1762"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1762"
"BR","Brazil",NA,"Native","Extant","Resident","sp1762"
"PY","Paraguay",NA,"Native","Extant","Resident","sp1763"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1763"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1763"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1763"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1763"
"BZN-AC","Brazil",NA,"Native","Extant","Resident","sp1764"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp1764"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp1764"
"BZN-RO","Brazil",NA,"Native","Extant","Resident","sp1764"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp1764"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1764"
"CO","Colombia",NA,"Native","Extant","Resident","sp1764"
"BO","Bolivia",NA,"Native","Extant","Resident","sp1764"
"PE","Peru",NA,"Native","Extant","Resident","sp1764"
"VE","Venezuela",NA,"Native","Extant","Resident","sp1764"
"BZE-CE","Brazil",NA,"Native","Extant","Resident","sp1765"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp1765"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp1765"
"BZE-MA","Brazil",NA,"Native","Extant","Resident","sp1765"
"BZN-AP","Brazil",NA,"Native","Extant","Resident","sp1765"
"CO","Colombia",NA,"Native","Extant","Resident","sp1765"
"SR","Suriname",NA,"Native","Extant","Resident","sp1765"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1765"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp1765"
"BZN-AC","Brazil",NA,"Native","Extant","Resident","sp1765"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZE-CE","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZE-PB","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZE-RN","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZN-AP","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZE-PI","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZE-SE","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZC-MS","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZN-TO","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZE-MA","Brazil",NA,"Native","Extant","Resident","sp1766"
"BO","Bolivia",NA,"Native","Extant","Resident","sp1766"
"BR","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1766"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1767"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1767"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1767"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1767"
"BZE-SE","Brazil",NA,"Native","Extant","Resident","sp1767"
"BZE-PB","Brazil",NA,"Native","Extant","Resident","sp1767"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1767"
"BZE-RN","Brazil",NA,"Native","Extant","Resident","sp1767"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp1767"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1767"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1768"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1768"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1768"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1768"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp1768"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1769"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1769"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZN-TO","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZC-MS","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZE-PI","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1770"
"BR","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZE-MA","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZN-RM","Brazil",NA,"Native","Extant","Resident","sp1770"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1771"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1771"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1771"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp1771"
"BZE-PI","Brazil",NA,"Native","Extant","Resident","sp1771"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1771"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1772"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1772"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1772"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1773"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1773"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1773"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1773"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp1773"
"BZC-MS","Brazil",NA,"Native","Extant","Resident","sp1773"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1773"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp1773"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp1774"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1774"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1774"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1775"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1775"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1775"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1776"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1776"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1777"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1777"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1778"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1778"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp1779"
"AGE-MI","Argentina",NA,"Native","Extant","Resident","sp1779"
"PY","Paraguay",NA,"Native","Extant","Resident","sp1779"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZN-TO","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZC-MS","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1779"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1780"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp1780"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1780"
"BZE-PI","Brazil",NA,"Native","Extant","Resident","sp1780"
"BZN-TO","Brazil",NA,"Native","Extant","Resident","sp1780"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp1780"
"BZN-RO","Brazil",NA,"Native","Extant","Resident","sp1780"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1781"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1781"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1782"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1782"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1782"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1783"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1783"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1784"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1784"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1784"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1784"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp1784"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1784"
"BR","Brazil",NA,"Native","Extant","Resident","sp1784"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp1784"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1785"
"BZE-PI","Brazil",NA,"Native","Extant","Resident","sp1785"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp1785"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp1786"
"BZE-MA","Brazil",NA,"Native","Extant","Resident","sp1786"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp1786"
"PE","Peru",NA,"Native","Extant","Resident","sp1786"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp1786"
"BZN-AC","Brazil",NA,"Native","Extant","Resident","sp1786"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1786"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1786"
"CO","Colombia",NA,"Native","Extant","Resident","sp1786"
"BZN-AP","Brazil",NA,"Native","Extant","Resident","sp1786"
"BZN-RO","Brazil",NA,"Native","Extant","Resident","sp1786"
"BO","Bolivia",NA,"Native","Extant","Resident","sp1786"
"EC","Ecuador",NA,"Native","Extant","Resident","sp1786"
"VE","Venezuela",NA,"Native","Extant","Resident","sp1786"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1787"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1787"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1787"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1787"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1788"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1788"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1788"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1789"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1790"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp1790"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp1791"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1791"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp1791"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp1791"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp1791"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp1792"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp1792"
