"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName","source.info"
"","","","sp38","Acrocomia subinermis León ex L.H.Bailey","León ex L.H.Bailey","Acrocomia subinermis","Brazilian_Flora_Online_v.393.285"
"","","","sp38","Acrocomia tenuifrons Lodd. ex Mart.","Lodd. ex Mart.","Acrocomia tenuifrons","Brazilian_Flora_Online_v.393.285"
"","","","sp38","Acrocomia ulei Dammer","Dammer","Acrocomia ulei","Brazilian_Flora_Online_v.393.285"
"","","","sp38","Acrocomia viegasii L.H.Bailey","L.H.Bailey","Acrocomia viegasii","Brazilian_Flora_Online_v.393.285"
"","","","sp38","Acrocomia vinifera Oerst.","Oerst.","Acrocomia vinifera","Brazilian_Flora_Online_v.393.285"
"","","","sp38","Acrocomia wallaceana (Drude) Becc.","(Drude) Becc.","Acrocomia wallaceana","Brazilian_Flora_Online_v.393.285"
"","","","sp38","Acrocomia zapotecis Karw. ex H.Wendl.","Karw. ex H.Wendl.","Acrocomia zapotecis","Brazilian_Flora_Online_v.393.285"
"","","","sp38","Astrocaryum sclerocarpum H.Wendl.","H.Wendl.","Astrocaryum sclerocarpum","Brazilian_Flora_Online_v.393.285"
"","","","sp38","Bactris globosa Gaertn.","Gaertn.","Bactris globosa","Brazilian_Flora_Online_v.393.285"
"","","","sp38","Bactris minor Gaertn.","Gaertn.","Bactris minor","Brazilian_Flora_Online_v.393.285"
"","","","sp38","Bactris pavoniana Mart.","Mart.","Bactris pavoniana","Brazilian_Flora_Online_v.393.285"
"","","","sp38","Cocos aculeata Jacq.","Jacq.","Cocos aculeata","Brazilian_Flora_Online_v.393.285"
"","","","sp38","Cocos fusiformis Sw.","Sw.","Cocos fusiformis","Brazilian_Flora_Online_v.393.285"
"var.","Chodat & Hassl.","concepcionis","sp41","Dactylostemon klotzschii var. concepcionis Chodat & Hassl.","","Dactylostemon klotzschii","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","heterophyllus","sp41","Dactylostemon klotzschii var. heterophyllus Müll.Arg.","","Dactylostemon klotzschii","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Actinostemon macrocarpus Müll.Arg.","Müll.Arg.","Actinostemon macrocarpus","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Actinostemon multiflorus Müll.Arg.","Müll.Arg.","Actinostemon multiflorus","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Actinostemon oligandrus (Müll.Arg.) Baill.","(Müll.Arg.) Baill.","Actinostemon oligandrus","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Actinostemon sparsifolius (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon sparsifolius","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Actinostemon acuminatus Baill.","Baill.","Actinostemon acuminatus","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Actinostemon angustifolius (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon angustifolius","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Actinostemon cantagallensis Glaz.","Glaz.","Actinostemon cantagallensis","Brazilian_Flora_Online_v.393.285"
"var.","(Baill.) Müll.Arg.","acuminatus","sp42","Actinostemon concolor var. acuminatus (Baill.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","acutissimus","sp42","Actinostemon concolor var. acutissimus (Müll.Arg.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Klotzsch ex Regel) Müll.Arg.","angustifolius","sp42","Actinostemon concolor var. angustifolius (Klotzsch ex Regel) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","bicolor","sp42","Actinostemon concolor var. bicolor Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","ellipticus","sp42","Actinostemon concolor var. ellipticus (Müll.Arg.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","gardneri","sp42","Actinostemon concolor var. gardneri (Müll.Arg.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","genuinus","sp42","Actinostemon concolor var. genuinus Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Baill.) Müll.Arg.","grandifolius","sp42","Actinostemon concolor var. grandifolius (Baill.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","intermedius","sp42","Actinostemon concolor var. intermedius (Müll.Arg.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","longifolius","sp42","Actinostemon concolor var. longifolius (Müll.Arg.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","microphyllus","sp42","Actinostemon concolor var. microphyllus (Müll.Arg.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","mucronatus","sp42","Actinostemon concolor var. mucronatus (Müll.Arg.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","obovatus","sp42","Actinostemon concolor var. obovatus (Müll.Arg.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","platyphyllos","sp42","Actinostemon concolor var. platyphyllos (Müll.Arg.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","riedelii","sp42","Actinostemon concolor var. riedelii Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","sellowii","sp42","Actinostemon concolor var. sellowii (Müll.Arg.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","variifolius","sp42","Actinostemon concolor var. variifolius (Müll.Arg.) Müll.Arg.","","Actinostemon concolor","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Actinostemon grandifolius Baill.","Baill.","Actinostemon grandifolius","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Actinostemon marginatus Klotzsch ex Baill.","Klotzsch ex Baill.","Actinostemon marginatus","Brazilian_Flora_Online_v.393.285"
"var.","Chodat","leptostachys","sp42","Actinostemon multiflorus var. leptostachys Chodat","","Actinostemon multiflorus","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Actinostemon polymorphus Müll.Arg.","Müll.Arg.","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","acutissimus","sp42","Actinostemon polymorphus var. acutissimus Müll.Arg.","","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","angustatus","sp42","Actinostemon polymorphus var. angustatus Müll.Arg.","","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","bicolor","sp42","Actinostemon polymorphus var. bicolor Müll.Arg.","","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","ellipticus","sp42","Actinostemon polymorphus var. ellipticus Müll.Arg.","","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","gardneri","sp42","Actinostemon polymorphus var. gardneri Müll.Arg.","","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"var.","(Baill.) Müll.Arg.","grandifolius","sp42","Actinostemon polymorphus var. grandifolius (Baill.) Müll.Arg.","","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","intermedius","sp42","Actinostemon polymorphus var. intermedius Müll.Arg.","","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","longifolius","sp42","Actinostemon polymorphus var. longifolius Müll.Arg.","","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","mucronatus","sp42","Actinostemon polymorphus var. mucronatus Müll.Arg.","","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","obovatus","sp42","Actinostemon polymorphus var. obovatus Müll.Arg.","","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","sellowii","sp42","Actinostemon polymorphus var. sellowii Müll.Arg.","","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","variifolius","sp42","Actinostemon polymorphus var. variifolius Müll.Arg.","","Actinostemon polymorphus","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Actinostemon sessilifolius Klotzsch","Klotzsch","Actinostemon sessilifolius","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Actinostemon tortuosus Glaz.","Glaz.","Actinostemon tortuosus","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Dactylostemon australis Müll.Arg.","Müll.Arg.","Dactylostemon australis","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Dactylostemon oligandrus Müll.Arg.","Müll.Arg.","Dactylostemon oligandrus","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Dactylostemon sparsifolius Müll.Arg.","Müll.Arg.","Dactylostemon sparsifolius","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Excoecaria concolor (Spreng.) Spreng.","(Spreng.) Spreng.","Excoecaria concolor","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Gussonia australis (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia australis","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Gussonia concolor Spreng.","Spreng.","Gussonia concolor","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Gymnanthes concolor (Spreng.) Müll.Arg.","(Spreng.) Müll.Arg.","Gymnanthes concolor","Brazilian_Flora_Online_v.393.285"
"","","","sp42","Stillingia concolor (Spreng.) Baill.","(Spreng.) Baill.","Stillingia concolor","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","major","sp43","Actinostemon echinatus var. major Müll.Arg.","","Actinostemon echinatus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","minor","sp43","Actinostemon echinatus var. minor Müll.Arg.","","Actinostemon echinatus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","obovatus","sp43","Actinostemon echinatus var. obovatus Müll.Arg.","","Actinostemon echinatus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","spathularis","sp43","Actinostemon echinatus var. spathularis Müll.Arg.","","Actinostemon echinatus","Brazilian_Flora_Online_v.393.285"
"","","","sp43","Actinostemon trachycarpus Müll.Arg.","Müll.Arg.","Actinostemon trachycarpus","Brazilian_Flora_Online_v.393.285"
"","","","sp43","Gussonia echinata (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia echinata","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon lundianus (Didr.) Pax","(Didr.) Pax","Actinostemon lundianus","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon glaziovii Pax & K.Hoffm.","Pax & K.Hoffm.","Actinostemon glaziovii","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon desertorum (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon desertorum","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon lagoensis (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon lagoensis","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon lasiocarpus (Müll.Arg.) Baill.","(Müll.Arg.) Baill.","Actinostemon lasiocarpus","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon leptopus (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon leptopus","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon mandiocanus (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon mandiocanus","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon angustifolius (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon angustifolius","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon australis (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon australis","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon communis (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon communis","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","cordatus","sp44","Actinostemon communis var. cordatus Müll.Arg.","","Actinostemon communis","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","grandifolius","sp44","Actinostemon communis var. grandifolius Müll.Arg.","","Actinostemon communis","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","heterophyllus","sp44","Actinostemon communis var. heterophyllus Müll.Arg.","","Actinostemon communis","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","intermedius","sp44","Actinostemon communis var. intermedius Müll.Arg.","","Actinostemon communis","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","obovatus","sp44","Actinostemon communis var. obovatus Müll.Arg.","","Actinostemon communis","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","obtusatus","sp44","Actinostemon communis var. obtusatus Müll.Arg.","","Actinostemon communis","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Pax","spathulatus","sp44","Actinostemon communis var. spathulatus (Müll.Arg.) Pax","","Actinostemon communis","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","weddellianus","sp44","Actinostemon communis var. weddellianus Müll.Arg.","","Actinostemon communis","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon cuneatus (Müll.Arg.) Baill.","(Müll.Arg.) Baill.","Actinostemon cuneatus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","angustifolius","sp44","Actinostemon cuneatus var. angustifolius Müll.Arg.","","Actinostemon cuneatus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","latifolius","sp44","Actinostemon cuneatus var. latifolius Müll.Arg.","","Actinostemon cuneatus","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon estrellensis (Müll.Arg.) Pax","(Müll.Arg.) Pax","Actinostemon estrellensis","Brazilian_Flora_Online_v.393.285"
"var.","Pax","genuinus","sp44","Actinostemon estrellensis var. genuinus Pax","","Actinostemon estrellensis","Brazilian_Flora_Online_v.393.285"
"var.","Pax","latifolius","sp44","Actinostemon estrellensis var. latifolius Pax","","Actinostemon estrellensis","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon glabrescens Pax & K.Hoffm.","Pax & K.Hoffm.","Actinostemon glabrescens","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Pax","acuminatus","sp44","Actinostemon glabrescens var. acuminatus (Müll.Arg.) Pax","","Actinostemon glabrescens","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Pax","angustifolius","sp44","Actinostemon glabrescens var. angustifolius (Müll.Arg.) Pax","","Actinostemon glabrescens","Brazilian_Flora_Online_v.393.285"
"var.","Pax & K.Hoffm.","macrophyllus","sp44","Actinostemon glabrescens var. macrophyllus Pax & K.Hoffm.","","Actinostemon glabrescens","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Pax","tenuifolius","sp44","Actinostemon glabrescens var. tenuifolius (Müll.Arg.) Pax","","Actinostemon glabrescens","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon lasiocarpoides (Müll.Arg.) Baill.","(Müll.Arg.) Baill.","Actinostemon lasiocarpoides","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Actinostemon sprengelii Baill.","Baill.","Actinostemon sprengelii","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Dactylostemon angustifolius Müll.Arg.","Müll.Arg.","Dactylostemon angustifolius","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Dactylostemon brasiliensis Müll.Arg.","Müll.Arg.","Dactylostemon brasiliensis","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Dactylostemon communis Müll.Arg.","Müll.Arg.","Dactylostemon communis","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","cordatus","sp44","Dactylostemon communis var. cordatus Müll.Arg.","","Dactylostemon communis","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Dactylostemon cuneatus Müll.Arg.","Müll.Arg.","Dactylostemon cuneatus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","angustifolius","sp44","Dactylostemon cuneatus var. angustifolius Müll.Arg.","","Dactylostemon cuneatus","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","latifolius","sp44","Dactylostemon cuneatus var. latifolius Müll.Arg.","","Dactylostemon cuneatus","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Dactylostemon estrellensis Müll.Arg.","Müll.Arg.","Dactylostemon estrellensis","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Dactylostemon klotzschii Didr.","Didr.","Dactylostemon klotzschii","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","acuminatus","sp44","Dactylostemon klotzschii var. acuminatus Müll.Arg.","","Dactylostemon klotzschii","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","angustifolius","sp44","Dactylostemon klotzschii var. angustifolius Müll.Arg.","","Dactylostemon klotzschii","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","cordatus","sp44","Dactylostemon klotzschii var. cordatus (Müll.Arg.) Müll.Arg.","","Dactylostemon klotzschii","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","genuinus","sp44","Dactylostemon klotzschii var. genuinus Müll.Arg.","","Dactylostemon klotzschii","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","glabratus","sp44","Dactylostemon klotzschii var. glabratus (Müll.Arg.) Müll.Arg.","","Dactylostemon klotzschii","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","grandifolius","sp44","Dactylostemon klotzschii var. grandifolius Müll.Arg.","","Dactylostemon klotzschii","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","intermedius","sp44","Dactylostemon klotzschii var. intermedius Müll.Arg.","","Dactylostemon klotzschii","Brazilian_Flora_Online_v.393.285"
"var.","(Müll.Arg.) Müll.Arg.","obovatus","sp44","Dactylostemon klotzschii var. obovatus (Müll.Arg.) Müll.Arg.","","Dactylostemon klotzschii","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Dactylostemon lagoensis Müll.Arg.","Müll.Arg.","Dactylostemon lagoensis","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Dactylostemon lasiocarpoides Müll.Arg.","Müll.Arg.","Dactylostemon lasiocarpoides","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Dactylostemon lasiocarpus Müll.Arg.","Müll.Arg.","Dactylostemon lasiocarpus","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Dactylostemon leptopus Müll.Arg.","Müll.Arg.","Dactylostemon leptopus","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Dactylostemon lundianus Didr.","Didr.","Dactylostemon lundianus","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Dactylostemon mandiocanus Müll.Arg.","Müll.Arg.","Dactylostemon mandiocanus","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Excoecaria klotzschii (Didr.) Baill.","(Didr.) Baill.","Excoecaria klotzschii","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Gussonia angustifolia (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia angustifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Gussonia brasiliensis (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia brasiliensis","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Gussonia cuneata (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia cuneata","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Gussonia desertorum (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia desertorum","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Gussonia estrellensis (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia estrellensis","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Gussonia gardneri (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia gardneri","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Gussonia grandifolia (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia grandifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Gussonia lagoensis (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Gussonia lagoensis","Brazilian_Flora_Online_v.393.285"
"","","","sp44","Gussonia lanceolata (Saldanha ex Baill.) Kuntze","(Saldanha ex Baill.) Kuntze","Gussonia lanceolata","Brazilian_Flora_Online_v.393.285"
