"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName"
NA,NA,NA,"sp3128","Myrcia pulchra (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Myrcia pulchra"
NA,NA,NA,"sp3128","Myrcia breviramis (O.Berg) Legrand","(O.Berg) Legrand","Myrcia breviramis"
NA,NA,NA,"sp3128","Myrcia jaguariaivensis Mattos & D.Legrand","Mattos & D.Legrand","Myrcia jaguariaivensis"
NA,NA,NA,"sp3128","Aulomyrcia breviramis O.Berg","O.Berg","Aulomyrcia breviramis"
NA,NA,NA,"sp3128","Aulomyrcia pulchra O.Berg","O.Berg","Aulomyrcia pulchra"
NA,NA,NA,"sp3128","Aulomyrcia subcordata (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia subcordata"
NA,NA,NA,"sp3128","Aulomyrcia widgreniana O.Berg","O.Berg","Aulomyrcia widgreniana"
NA,NA,NA,"sp3128","Chytraculia cordata (O.Berg) Kuntze","(O.Berg) Kuntze","Chytraculia cordata"
NA,NA,NA,"sp3128","Myrcia pilotantha Kiaersk.","Kiaersk.","Myrcia pilotantha"
NA,NA,NA,"sp3128","Myrcia widgreniana (O.Berg) Mattos","(O.Berg) Mattos","Myrcia widgreniana"
NA,NA,NA,"sp3129","Gomidesia nitida (Vell.) Nied.","(Vell.) Nied.","Gomidesia nitida"
NA,NA,NA,"sp3129","Gomidesia chamissoeana O.Berg","O.Berg","Gomidesia chamissoeana"
NA,NA,NA,"sp3129","Myrtus nitida Vell.","Vell.","Myrtus nitida"
NA,NA,NA,"sp3129","Myrcia neonitida Mattos","Mattos","Myrcia neonitida"
NA,NA,NA,"sp3131","Marlierea sucrei G.M.Barroso & Peixoto","G.M.Barroso & Peixoto","Marlierea sucrei"
NA,NA,NA,"sp3132","Myrcia ambigua DC.","DC.","Myrcia ambigua"
NA,NA,NA,"sp3132","Myrtus lucida L.","L.","Myrtus lucida"
NA,NA,NA,"sp3132","Myrtus sylvatica G.Mey.","G.Mey.","Myrtus sylvatica"
NA,NA,NA,"sp3134","Aulomyrcia tenuifolia O.Berg","O.Berg","Aulomyrcia tenuifolia"
NA,NA,NA,"sp3135","Marlierea acuminatissima (O.Berg) D.Legrand","(O.Berg) D.Legrand","Marlierea acuminatissima"
NA,NA,NA,"sp3140","Marlierea teuscheriana (O.Berg) D.Legrand","(O.Berg) D.Legrand","Marlierea teuscheriana"
NA,NA,NA,"sp3143","Gomidesia tijucensis (Kiaersk.) D.Legrand","(Kiaersk.) D.Legrand","Gomidesia tijucensis"
NA,NA,NA,"sp3144","Myrcia lancea (O.Berg) Mattos","(O.Berg) Mattos","Myrcia lancea"
NA,NA,NA,"sp3144","Myrcia rhodeosepala Kiaersk.","Kiaersk.","Myrcia rhodeosepala"
NA,NA,NA,"sp3144","Myrcia floribunda Miq.","Miq.","Myrcia floribunda"
NA,NA,NA,"sp3144","Myrcia longipes (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Myrcia longipes"
NA,NA,NA,"sp3144","Myrcia pilosa DC.","DC.","Myrcia pilosa"
NA,NA,NA,"sp3144","Myrcia prunifolia DC.","DC.","Myrcia prunifolia"
NA,NA,NA,"sp3144","Myrcia verruculata S.Moore","S.Moore","Myrcia verruculata"
NA,NA,NA,"sp3144","Aguava tomentosa (Aubl.) Raf.","(Aubl.) Raf.","Aguava tomentosa"
NA,NA,NA,"sp3144","Aulomyrcia alloiota O.Berg","O.Berg","Aulomyrcia alloiota"
NA,NA,NA,"sp3144","Aulomyrcia aureolanata O.Berg","O.Berg","Aulomyrcia aureolanata"
NA,NA,NA,"sp3144","Aulomyrcia capivarhyensis (Cambess.) O.Berg","(Cambess.) O.Berg","Aulomyrcia capivarhyensis"
NA,NA,NA,"sp3144","Aulomyrcia confusa O.Berg","O.Berg","Aulomyrcia confusa"
NA,NA,NA,"sp3144","Aulomyrcia curatellifolia (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia curatellifolia"
NA,NA,NA,"sp3144","Aulomyrcia hirtiflora (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia hirtiflora"
NA,NA,NA,"sp3144","Aulomyrcia lancea O.Berg","O.Berg","Aulomyrcia lancea"
NA,NA,NA,"sp3144","Aulomyrcia lanuginosa O.Berg","O.Berg","Aulomyrcia lanuginosa"
NA,NA,NA,"sp3144","Aulomyrcia leucantha O.Berg","O.Berg","Aulomyrcia leucantha"
NA,NA,NA,"sp3144","Aulomyrcia longipes O.Berg","O.Berg","Aulomyrcia longipes"
NA,NA,NA,"sp3144","Aulomyrcia micrantha O.Berg","O.Berg","Aulomyrcia micrantha"
NA,NA,NA,"sp3144","Aulomyrcia ottonis O.Berg","O.Berg","Aulomyrcia ottonis"
NA,NA,NA,"sp3144","Aulomyrcia piauhiensis O.Berg","O.Berg","Aulomyrcia piauhiensis"
NA,NA,NA,"sp3144","Aulomyrcia prunifolia (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia prunifolia"
NA,NA,NA,"sp3144","Aulomyrcia puberula (Cambess.) O.Berg","(Cambess.) O.Berg","Aulomyrcia puberula"
NA,NA,NA,"sp3144","Aulomyrcia rosulans O.Berg","O.Berg","Aulomyrcia rosulans"
NA,NA,NA,"sp3144","Aulomyrcia spathulata O.Berg","O.Berg","Aulomyrcia spathulata"
NA,NA,NA,"sp3144","Aulomyrcia tomentosa (Aubl.) Amshoff","(Aubl.) Amshoff","Aulomyrcia tomentosa"
NA,NA,NA,"sp3144","Calyptromyrcia puberula (Cambess.) O.Berg","(Cambess.) O.Berg","Calyptromyrcia puberula"
NA,NA,NA,"sp3144","Calyptromyrcia venosa O.Berg","O.Berg","Calyptromyrcia venosa"
NA,NA,NA,"sp3144","Cumetea tomentosa (Aubl.) Raf.","(Aubl.) Raf.","Cumetea tomentosa"
NA,NA,NA,"sp3144","Eugenia tomentosa NA",NA,"Eugenia tomentosa"
NA,NA,NA,"sp3144","Myrcia alloiota (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Myrcia alloiota"
NA,NA,NA,"sp3144","Myrcia capivarhyensis Cambess.","Cambess.","Myrcia capivarhyensis"
NA,NA,NA,"sp3144","Myrcia curatellifolia DC.","DC.","Myrcia curatellifolia"
NA,NA,NA,"sp3144","Myrcia leucantha (O.Berg) N.Silveira","(O.Berg) N.Silveira","Myrcia leucantha"
NA,NA,NA,"sp3144","Myrcia marahanensis Kiaersk.","Kiaersk.","Myrcia marahanensis"
NA,NA,NA,"sp3144","Myrcia membranacea Kiaersk.","Kiaersk.","Myrcia membranacea"
NA,NA,NA,"sp3144","Myrcia puberula Cambess.","Cambess.","Myrcia puberula"
NA,NA,NA,"sp3144","Myrcia rosulans (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Myrcia rosulans"
NA,NA,NA,"sp3144","Myrtus aubletii Spreng.","Spreng.","Myrtus aubletii"
NA,NA,NA,"sp3144","Myrcia venosa (O.Berg) Mattos","(O.Berg) Mattos","Myrcia venosa"
NA,NA,NA,"sp3144","Myrcia piahuiensis (O.Berg) Mattos","(O.Berg) Mattos","Myrcia piahuiensis"
NA,NA,NA,"sp3144","Myrcia lanuginosa O.Berg","O.Berg","Myrcia lanuginosa"
NA,NA,NA,"sp3150","Myrcia sosias Legrand","Legrand","Myrcia sosias"
NA,NA,NA,"sp3151","Myrcia ovalis (O.Berg) N.Silveira","(O.Berg) N.Silveira","Myrcia ovalis"
NA,NA,NA,"sp3151","Aulomyrcia variabilis (Mart. ex DC.) O.Berg","(Mart. ex DC.) O.Berg","Aulomyrcia variabilis"
NA,NA,NA,"sp3151","Myrcia cordata Cambess.","Cambess.","Myrcia cordata"
NA,NA,NA,"sp3153","Marlierea affinis (O.Berg) D.Legrand","(O.Berg) D.Legrand","Marlierea affinis"
NA,NA,NA,"sp3153","Marlierea racemosa (Vell.) Kiaersk.","(Vell.) Kiaersk.","Marlierea racemosa"
NA,NA,NA,"sp3153","Eugeniopsis affinis O.Berg","O.Berg","Eugeniopsis affinis"
NA,NA,NA,"sp3153","Myrtus racemosa Vell.","Vell.","Myrtus racemosa"
NA,NA,NA,"sp3154","Gomidesia velutiflora Mattos & D.Legrand","Mattos & D.Legrand","Gomidesia velutiflora"
NA,NA,NA,"sp3155","Myrcia andromedoides Cambess.","Cambess.","Myrcia andromedoides"
NA,NA,NA,"sp3155","Myrcia spathulata (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Myrcia spathulata"
NA,NA,NA,"sp3155","Aulomyrcia andromedoides (Cambess.) O.Berg","(Cambess.) O.Berg","Aulomyrcia andromedoides"
NA,NA,NA,"sp3155","Aulomyrcia castrensis O.Berg","O.Berg","Aulomyrcia castrensis"
NA,NA,NA,"sp3155","Aulomyrcia klotzschiana O.Berg","O.Berg","Aulomyrcia klotzschiana"
NA,NA,NA,"sp3155","Aulomyrcia langsdorffii O.Berg","O.Berg","Aulomyrcia langsdorffii"
NA,NA,NA,"sp3155","Aulomyrcia laureola O.Berg","O.Berg","Aulomyrcia laureola"
NA,NA,NA,"sp3155","Aulomyrcia reticulata O.Berg","O.Berg","Aulomyrcia reticulata"
NA,NA,NA,"sp3155","Aulomyrcia riedeliana O.Berg","O.Berg","Aulomyrcia riedeliana"
NA,NA,NA,"sp3155","Aulomyrcia rugosa O.Berg","O.Berg","Aulomyrcia rugosa"
NA,NA,NA,"sp3155","Aulomyrcia sonderiana O.Berg","O.Berg","Aulomyrcia sonderiana"
NA,NA,NA,"sp3155","Aulomyrcia venulosa (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia venulosa"
NA,NA,NA,"sp3155","Myrcia castrensis NA",NA,"Myrcia castrensis"
NA,NA,NA,"sp3155","Myrcia laureola (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Myrcia laureola"
NA,NA,NA,"sp3155","Myrcia melanosepala Kiaersk.","Kiaersk.","Myrcia melanosepala"
NA,NA,NA,"sp3155","Myrcia pyrrhopilodes Kiaersk.","Kiaersk.","Myrcia pyrrhopilodes"
NA,NA,NA,"sp3155","Myrcia rabeniana Kiaersk.","Kiaersk.","Myrcia rabeniana"
NA,NA,NA,"sp3155","Myrcia rugosa (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Myrcia rugosa"
NA,NA,NA,"sp3155","Myrcia shirleyana Mattos","Mattos","Myrcia shirleyana"
NA,NA,NA,"sp3155","Myrcia sonderiana (O.Berg) Mattos","(O.Berg) Mattos","Myrcia sonderiana"
NA,NA,NA,"sp3155","Myrcia castrensis NA",NA,"Myrcia castrensis"
NA,NA,NA,"sp3155","Myrcia freireana Mattos","Mattos","Myrcia freireana"
NA,NA,NA,"sp3155","Myrcia sehnemiana Mattos","Mattos","Myrcia sehnemiana"
NA,NA,NA,"sp3157","Aulomyrcia chapadensis O.Berg","O.Berg","Aulomyrcia chapadensis"
NA,NA,NA,"sp3157","Aulomyrcia thyrsiflora O.Berg","O.Berg","Aulomyrcia thyrsiflora"
NA,NA,NA,"sp3157","Aulomyrcia vestita (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia vestita"
NA,NA,NA,"sp3157","Myrcia thyrsiflora (O.Berg) Mattos","(O.Berg) Mattos","Myrcia thyrsiflora"
NA,NA,NA,"sp3158","Gomidesia martiana O.Berg","O.Berg","Gomidesia martiana"
NA,NA,NA,"sp3159","Gomidesia warmingiana (Kiaersk.) D.Legrand","(Kiaersk.) D.Legrand","Gomidesia warmingiana"
NA,NA,NA,"sp3160","Blepharocalyx ellipticus (Hook. & Arn.) O.Berg","(Hook. & Arn.) O.Berg","Blepharocalyx ellipticus"
NA,NA,NA,"sp3160","Blepharocalyx myrcianthoides Mattos","Mattos","Blepharocalyx myrcianthoides"
NA,NA,NA,"sp3160","Eugenia apiculata (O.Berg) Nied.","(O.Berg) Nied.","Eugenia apiculata"
NA,NA,NA,"sp3160","Eugenia cisplatensis Cambess.","Cambess.","Eugenia cisplatensis"
NA,NA,NA,"sp3160","Eugenia elliptica Hook. & Arn.","Hook. & Arn.","Eugenia elliptica"
NA,NA,NA,"sp3160","Luma cisplatensis (Cambess.) Herter","(Cambess.) Herter","Luma cisplatensis"
NA,NA,NA,"sp3160","Myrcianthes apiculata O.Berg","O.Berg","Myrcianthes apiculata"
NA,NA,NA,"sp3160","Myrtus elliptica Arechav.","Arechav.","Myrtus elliptica"
"var.","Cambess.","latifolia","sp3160","Myrcianthes cisplatensis var. latifolia Cambess.",NA,"Myrcianthes cisplatensis"
NA,NA,NA,"sp3163","Acreugenia pungens (O.Berg) Kausel","(O.Berg) Kausel","Acreugenia pungens"
NA,NA,NA,"sp3163","Eugenia pungens O.Berg","O.Berg","Eugenia pungens"
NA,NA,NA,"sp3163","Eugenia ybaviyu Parodi","Parodi","Eugenia ybaviyu"
NA,NA,NA,"sp3163","Luma pungens (O.Berg) Herter","(O.Berg) Herter","Luma pungens"
NA,NA,NA,"sp3165","Eugenia alegrensis Kiaersk.","Kiaersk.","Eugenia alegrensis"
NA,NA,NA,"sp3165","Eugenia minensis (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Eugenia minensis"
NA,NA,NA,"sp3165","Myrciaria apiculata Barb.Rodr. ex Chodat & Hassl.","Barb.Rodr. ex Chodat & Hassl.","Myrciaria apiculata"
NA,NA,NA,"sp3165","Myrciaria herbacea O.Berg","O.Berg","Myrciaria herbacea"
NA,NA,NA,"sp3165","Myrciaria minensis O.Berg","O.Berg","Myrciaria minensis"
NA,NA,NA,"sp3165","Myrciaria recurvipetala Barb.Rodr. ex Chodat & Hassl.","Barb.Rodr. ex Chodat & Hassl.","Myrciaria recurvipetala"
NA,NA,NA,"sp3166","Eugenia delicatula DC.","DC.","Eugenia delicatula"
NA,NA,NA,"sp3166","Eugenia maschalantha NA",NA,"Eugenia maschalantha"
NA,NA,NA,"sp3166","Myrciaria linearifolia O.Berg","O.Berg","Myrciaria linearifolia"
NA,NA,NA,"sp3166","Myrciaria macrocarpa Usteri","Usteri","Myrciaria macrocarpa"
NA,NA,NA,"sp3166","Myrciaria maschalantha (Kiaersk.) Mattos & D.Legrand","(Kiaersk.) Mattos & D.Legrand","Myrciaria maschalantha"
NA,NA,NA,"sp3166","Myrciaria micrantha Barb.Rodr. ex Chodat & Hassl.","Barb.Rodr. ex Chodat & Hassl.","Myrciaria micrantha"
NA,NA,NA,"sp3166","Paramyrciaria delicatula (DC.) Kausel","(DC.) Kausel","Paramyrciaria delicatula"
NA,NA,NA,"sp3167","Eugenia biseriata Kiaersk.","Kiaersk.","Eugenia biseriata"
NA,NA,NA,"sp3170","Myrciaria splendens O.Berg","O.Berg","Myrciaria splendens"
NA,NA,NA,"sp3170","Myrciaria ciliolata (Cambess.) O.Berg","(Cambess.) O.Berg","Myrciaria ciliolata"
NA,NA,NA,"sp3170","Calycorectes cubensis Griseb.","Griseb.","Calycorectes cubensis"
NA,NA,NA,"sp3170","Calyptranthes floribunda (H.West ex Willd.) Blume","(H.West ex Willd.) Blume","Calyptranthes floribunda"
NA,NA,NA,"sp3170","Eugenia ciliolata Cambess.","Cambess.","Eugenia ciliolata"
NA,NA,NA,"sp3170","Eugenia floribunda H.West ex Willd.","H.West ex Willd.","Eugenia floribunda"
NA,NA,NA,"sp3170","Eugenia leucophloea (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Eugenia leucophloea"
NA,NA,NA,"sp3170","Eugenia maranhensis (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Eugenia maranhensis"
NA,NA,NA,"sp3170","Eugenia polyneura Urb.","Urb.","Eugenia polyneura"
NA,NA,NA,"sp3170","Eugenia salzmannii Benth.","Benth.","Eugenia salzmannii"
NA,NA,NA,"sp3170","Marlierea brachymischa Kiaersk.","Kiaersk.","Marlierea brachymischa"
NA,NA,NA,"sp3170","Marlierea cubensis (Griseb.) Krug & Urb.","(Griseb.) Krug & Urb.","Marlierea cubensis"
NA,NA,NA,"sp3170","Myrciaria amazonica O.Berg","O.Berg","Myrciaria amazonica"
NA,NA,NA,"sp3170","Myrciaria arborea D.Legrand","D.Legrand","Myrciaria arborea"
NA,NA,NA,"sp3170","Myrciaria axillaris O.Berg","O.Berg","Myrciaria axillaris"
NA,NA,NA,"sp3170","Myrciaria chartacea O.Berg","O.Berg","Myrciaria chartacea"
NA,NA,NA,"sp3170","Myrciaria leucophloea O.Berg","O.Berg","Myrciaria leucophloea"
NA,NA,NA,"sp3170","Myrciaria longipes O.Berg","O.Berg","Myrciaria longipes"
NA,NA,NA,"sp3170","Myrciaria maragnanensis O.Berg","O.Berg","Myrciaria maragnanensis"
NA,NA,NA,"sp3170","Myrciaria maranhensis O.Berg","O.Berg","Myrciaria maranhensis"
NA,NA,NA,"sp3170","Myrciaria maximiliana (DC.) O.Berg","(DC.) O.Berg","Myrciaria maximiliana"
NA,NA,NA,"sp3170","Myrciaria prasina O.Berg","O.Berg","Myrciaria prasina"
NA,NA,NA,"sp3170","Myrciaria protracta (Steud.) O.Berg","(Steud.) O.Berg","Myrciaria protracta"
NA,NA,NA,"sp3170","Myrciaria salzmannii (Benth.) O.Berg","(Benth.) O.Berg","Myrciaria salzmannii"
NA,NA,NA,"sp3170","Myrciaria schuechiana O.Berg","O.Berg","Myrciaria schuechiana"
NA,NA,NA,"sp3170","Myrciaria sellowiana O.Berg","O.Berg","Myrciaria sellowiana"
NA,NA,NA,"sp3170","Myrciaria tenuiramis O.Berg","O.Berg","Myrciaria tenuiramis"
NA,NA,NA,"sp3170","Myrciaria tolypantha O.Berg","O.Berg","Myrciaria tolypantha"
NA,NA,NA,"sp3170","Myrciaria uliginosa O.Berg","O.Berg","Myrciaria uliginosa"
NA,NA,NA,"sp3170","Myrciaria verticillata O.Berg","O.Berg","Myrciaria verticillata"
NA,NA,NA,"sp3170","Myrtus floribunda (H.West ex Willd.) Spreng.","(H.West ex Willd.) Spreng.","Myrtus floribunda"
NA,NA,NA,"sp3170","Myrtus micrantha Nees & Mart.","Nees & Mart.","Myrtus micrantha"
NA,NA,NA,"sp3170","Myrtus verticillata Salzm. ex O.Berg","Salzm. ex O.Berg","Myrtus verticillata"
NA,NA,NA,"sp3170","Paramyrciaria ciliolata (Cambess.) Rotman","(Cambess.) Rotman","Paramyrciaria ciliolata"
NA,NA,NA,"sp3170","Siphoneugena cantareirae Mattos","Mattos","Siphoneugena cantareirae"
NA,NA,NA,"sp3170","Siphoneugena micrantha Kausel","Kausel","Siphoneugena micrantha"
NA,NA,NA,"sp3171","Eugenia glanduliflora Kiaersk.","Kiaersk.","Eugenia glanduliflora"
"var.","Kiaersk.","glazioviana","sp3172","Eugenia cabelludo var. glazioviana Kiaersk.",NA,"Eugenia cabelludo"
NA,NA,NA,"sp3172","Paramyrciaria glazioviana (Kiaersk.) Sobral","(Kiaersk.) Sobral","Paramyrciaria glazioviana"
NA,NA,NA,"sp3173","Eugenia cabelludo Kiaersk.","Kiaersk.","Eugenia cabelludo"
NA,NA,NA,"sp3173","Marlierea antrocola Kiaersk.","Kiaersk.","Marlierea antrocola"
NA,NA,NA,"sp3173","Paramyrciaria glomerata (O.Berg) Sobral","(O.Berg) Sobral","Paramyrciaria glomerata"
NA,NA,NA,"sp3173","Plinia glomerata (O.Berg) Amshoff","(O.Berg) Amshoff","Plinia glomerata"
NA,NA,NA,"sp3174","Eugenia guaquiea Kiaersk.","Kiaersk.","Eugenia guaquiea"
NA,NA,NA,"sp3174","Paramyrciaria guaquiea (Kiaersk.) Sobral","(Kiaersk.) Sobral","Paramyrciaria guaquiea"
NA,NA,NA,"sp3176","Myrciaria sulcata Mattos","Mattos","Myrciaria sulcata"
NA,NA,NA,"sp3179","Paramyrciaria strigipes (O.Berg) Sobral","(O.Berg) Sobral","Paramyrciaria strigipes"
NA,NA,NA,"sp3179","Plinia strigipes (O.Berg) Sobral","(O.Berg) Sobral","Plinia strigipes"
NA,NA,NA,"sp3180","Eugenia tenella DC.","DC.","Eugenia tenella"
NA,NA,NA,"sp3180","Myrciaria undulata O.Berg","O.Berg","Myrciaria undulata"
NA,NA,NA,"sp3182","Myriocarpa dombeyana Wedd.","Wedd.","Myriocarpa dombeyana"
NA,NA,NA,"sp3182","Myriocarpa densiflora Benth.","Benth.","Myriocarpa densiflora"
NA,NA,NA,"sp3183","Tournefortia rubicunda Salzm. ex DC.","Salzm. ex DC.","Tournefortia rubicunda"
NA,NA,NA,"sp3187","Myroxylon toluiferum Kunth","Kunth","Myroxylon toluiferum"
NA,NA,NA,"sp3189","Felicianea rubriflora Cambess.","Cambess.","Felicianea rubriflora"
NA,NA,NA,"sp3189","Myrrhinium lanceolatum Burret","Burret","Myrrhinium lanceolatum"
NA,NA,NA,"sp3189","Myrrhinium loranthoides (Hook. & Arn.) Burret","(Hook. & Arn.) Burret","Myrrhinium loranthoides"
NA,NA,NA,"sp3189","Myrrhinium octandrum (Benth.) Mattos","(Benth.) Mattos","Myrrhinium octandrum"
NA,NA,NA,"sp3189","Myrrhinium peruvianum O.Berg","O.Berg","Myrrhinium peruvianum"
NA,NA,NA,"sp3189","Myrrhinium rubriflorum (Cambess.) O.Berg","(Cambess.) O.Berg","Myrrhinium rubriflorum"
NA,NA,NA,"sp3189","Myrrhinium salicinum Gand.","Gand.","Myrrhinium salicinum"
NA,NA,NA,"sp3189","Myrrhinium sarcopetalum Lem.","Lem.","Myrrhinium sarcopetalum"
NA,NA,NA,"sp3189","Tetrastemon loranthoides Hook. & Arn.","Hook. & Arn.","Tetrastemon loranthoides"
"var.","Benth.","octandrum","sp3189","Myrrhinium atropurpureum var. octandrum Benth.",NA,"Myrrhinium atropurpureum"
NA,NA,NA,"sp3191","Rapanea balansae Mez","Mez","Rapanea balansae"
NA,NA,NA,"sp3192","Rapanea ferruginea (Ruiz & Pav.) Mez","(Ruiz & Pav.) Mez","Rapanea ferruginea"
NA,NA,NA,"sp3192","Myrsine villicaulis (Mez) Imkhan.","(Mez) Imkhan.","Myrsine villicaulis"
NA,NA,NA,"sp3192","Rapanea schwackeana Mez","Mez","Rapanea schwackeana"
NA,NA,NA,"sp3192","Rapanea villicaulis Mez","Mez","Rapanea villicaulis"
NA,NA,NA,"sp3192","Myrsine capororoca Casar.","Casar.","Myrsine capororoca"
NA,NA,NA,"sp3192","Myrsine flocculosa Mart.","Mart.","Myrsine flocculosa"
NA,NA,NA,"sp3192","Myrsine paulensis A.DC.","A.DC.","Myrsine paulensis"
NA,NA,NA,"sp3192","Rapanea paulensis Mez","Mez","Rapanea paulensis"
NA,NA,NA,"sp3192","Myrsine ferruginea (Ruiz & Pav.) Spreng.","(Ruiz & Pav.) Spreng.","Myrsine ferruginea"
NA,NA,NA,"sp3192","Myrsine tomentosa Presl.","Presl.","Myrsine tomentosa"
NA,NA,NA,"sp3192","Myrsine popayanensis Kunth.","Kunth.","Myrsine popayanensis"
NA,NA,NA,"sp3192","Myrsine saligna (Willd. ex Schult. & Schult. f.) A. DC.","(Willd. ex Schult. & Schult. f.) A. DC.","Myrsine saligna"
NA,NA,NA,"sp3193","Rapanea emarginella (Miq.) Mez","(Miq.) Mez","Rapanea emarginella"
"var.","Mart. ex Miq.","glabrescens","sp3193","Myrsine flocculosa var. glabrescens Mart. ex Miq.",NA,"Myrsine flocculosa"
NA,NA,NA,"sp3194","Rapanea gardneriana (A.DC.) Mez","(A.DC.) Mez","Rapanea gardneriana"
NA,NA,NA,"sp3194","Rapanea intermedia Mez","Mez","Rapanea intermedia"
NA,NA,NA,"sp3194","Myrsine fragilis Casar.","Casar.","Myrsine fragilis"
NA,NA,NA,"sp3194","Myrsine intermedia Pipoly","Pipoly","Myrsine intermedia"
NA,NA,NA,"sp3194","Rapanea depauperata Mez","Mez","Rapanea depauperata"
NA,NA,NA,"sp3194","Myrsine wettsteinii (Mez) Otegui","(Mez) Otegui","Myrsine wettsteinii"
NA,NA,NA,"sp3194","Rapanea wettsteinii Mez","Mez","Rapanea wettsteinii"
NA,NA,NA,"sp3195","Rapanea guianensis Aubl.","Aubl.","Rapanea guianensis"
NA,NA,NA,"sp3195","Rapanea oblonga Pohl ex Miq.","Pohl ex Miq.","Rapanea oblonga"
NA,NA,NA,"sp3195","Myrsine maritima Casar.","Casar.","Myrsine maritima"
NA,NA,NA,"sp3195","Rapanea glaucorubens Mez","Mez","Rapanea glaucorubens"
NA,NA,NA,"sp3195","Myrsine rapanea Roem. & Schult.","Roem. & Schult.","Myrsine rapanea"
"var.","Miq.","communis","sp3195","Myrsine rapanea var. communis Miq.",NA,"Myrsine rapanea"
"var.","Miq.","robusta","sp3195","Myrsine rapanea var. robusta Miq.",NA,"Myrsine rapanea"
"fo.","Roem. & Schult.","umbrosa","sp3195","Myrsine rapanea fo. umbrosa Roem. & Schult.",NA,"Myrsine rapanea"
NA,NA,NA,"sp3196","Rapanea hermogenesii Jung-Mend. & Bernacci","Jung-Mend. & Bernacci","Rapanea hermogenesii"
NA,NA,NA,"sp3197","Rapanea laetevirens Mez","Mez","Rapanea laetevirens"
NA,NA,NA,"sp3198","Rapanea lancifolia (Mart.) Mez","(Mart.) Mez","Rapanea lancifolia"
NA,NA,NA,"sp3199","Rapanea leuconeura (Mart.) Mez","(Mart.) Mez","Rapanea leuconeura"
NA,NA,NA,"sp3199","Rapanea oblongifolia Pohl","Pohl","Rapanea oblongifolia"
"fo.","Mart.","catharinensis","sp3199","Myrsine leuconeura fo. catharinensis Mart.",NA,"Myrsine leuconeura"
NA,NA,NA,"sp3200","Rapanea lineata Mez","Mez","Rapanea lineata"
NA,NA,NA,"sp3201","Rapanea loefgrenii Mez","Mez","Rapanea loefgrenii"
NA,NA,NA,"sp3201","Rapanea quaternata Hassl.","Hassl.","Rapanea quaternata"
NA,NA,NA,"sp3202","Rapanea perforata Mez","Mez","Rapanea perforata"
NA,NA,NA,"sp3202","Rapanea matensis Mez","Mez","Rapanea matensis"
NA,NA,NA,"sp3203","Rapanea ovalifolia (Miq.) Mez","(Miq.) Mez","Rapanea ovalifolia"
NA,NA,NA,"sp3203","Myrsine ovalifolia Miq.","Miq.","Myrsine ovalifolia"
NA,NA,NA,"sp3203","Myrsine daphnites Mart.","Mart.","Myrsine daphnites"
"var.","(Mart.) Miq.","monticola","sp3203","Myrsine umbellata var. monticola (Mart.) Miq.",NA,"Myrsine umbellata"
"var.","Miq.","vulgaris","sp3203","Myrsine umbellata var. vulgaris Miq.",NA,"Myrsine umbellata"
"fo.","Mart.","monticola","sp3203","Myrsine umbellata fo. monticola Mart.",NA,"Myrsine umbellata"
NA,NA,NA,"sp3204","Rapanea parvifolia (A.DC.) Mez","(A.DC.) Mez","Rapanea parvifolia"
NA,NA,NA,"sp3204","Myrsine bahiensis Casar.","Casar.","Myrsine bahiensis"
"var.","Mart. ex Miq.","glabra","sp3204","Myrsine flocculosa var. glabra Mart. ex Miq.",NA,"Myrsine flocculosa"
NA,NA,NA,"sp3205","Rapanea megapotamica Mez","Mez","Rapanea megapotamica"
NA,NA,NA,"sp3205","Rapanea lorentziana Mez","Mez","Rapanea lorentziana"
NA,NA,NA,"sp3205","Rapanea parvula (Mez) Otegui","(Mez) Otegui","Rapanea parvula"
NA,NA,NA,"sp3205","Myrsine lorentziana (Mez) Arechav.","(Mez) Arechav.","Myrsine lorentziana"
NA,NA,NA,"sp3207","Rapanea squarrosa Mez","Mez","Rapanea squarrosa"
NA,NA,NA,"sp3208","Rapanea umbellata (Mart.) Mez","(Mart.) Mez","Rapanea umbellata"
NA,NA,NA,"sp3208","Rapanea acuminata Mez","Mez","Rapanea acuminata"
NA,NA,NA,"sp3208","Myrsine glauca Casar.","Casar.","Myrsine glauca"
NA,NA,NA,"sp3208","Myrsine nereifolia Casar.","Casar.","Myrsine nereifolia"
