"CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceLookup","CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceName","CountryOccurrence.CountryOccurrenceSubfield.formerlyBred","CountryOccurrence.CountryOccurrenceSubfield.origin","CountryOccurrence.CountryOccurrenceSubfield.presence","CountryOccurrence.CountryOccurrenceSubfield.seasonality","internal_taxon_id"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp20"
"PY",NA,NA,"Native","Extant","Resident","sp20"
"PY",NA,NA,"Native","Extant","Resident","sp20"
"PY",NA,NA,"Native","Extant","Resident","sp20"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp20"
"AGE-BA",NA,NA,"Native","Extant","Resident","sp20"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp20"
"CO",NA,NA,"Native","Extant","Resident","sp20"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp20"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp20"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp20"
"AGE-ER",NA,NA,"Native","Extant","Resident","sp20"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp20"
"BR",NA,NA,"Native","Extant","Resident","sp20"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp21"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp21"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp21"
"VE",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"SV",NA,NA,"Native","Extant","Resident","sp21"
"SV",NA,NA,"Native","Extant","Resident","sp21"
"SV",NA,NA,"Native","Extant","Resident","sp21"
"MXT-CI",NA,NA,"Native","Extant","Resident","sp21"
"MXS-GR",NA,NA,"Native","Extant","Resident","sp21"
"MXS-JA",NA,NA,"Native","Extant","Resident","sp21"
"MXE-TA",NA,NA,"Native","Extant","Resident","sp21"
"MXT-TB",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CR",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"MXE-CU",NA,NA,"Native","Extant","Resident","sp21"
"EC",NA,NA,"Native","Extant","Resident","sp21"
"EC",NA,NA,"Native","Extant","Resident","sp21"
"VE",NA,NA,"Native","Extant","Resident","sp21"
"MXE-GU",NA,NA,"Native","Extant","Resident","sp21"
"MXT-YU",NA,NA,"Native","Extant","Resident","sp21"
"MXC-ME",NA,NA,"Native","Extant","Resident","sp21"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp21"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"VE",NA,NA,"Native","Extant","Resident","sp21"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp21"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp21"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp21"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"PE",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"PE",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"PE",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"PE",NA,NA,"Native","Extant","Resident","sp21"
"VE",NA,NA,"Native","Extant","Resident","sp21"
"PE",NA,NA,"Native","Extant","Resident","sp21"
"PE",NA,NA,"Native","Extant","Resident","sp21"
"BO",NA,NA,"Native","Extant","Resident","sp21"
"PE",NA,NA,"Native","Extant","Resident","sp21"
"GT",NA,NA,"Native","Extant","Resident","sp21"
"BO",NA,NA,"Native","Extant","Resident","sp21"
"MXG-VC",NA,NA,"Native","Extant","Resident","sp21"
"HN",NA,NA,"Native","Extant","Resident","sp21"
"EC",NA,NA,"Native","Extant","Resident","sp21"
"MXS-MI",NA,NA,"Native","Extant","Resident","sp21"
"PE",NA,NA,"Native","Extant","Resident","sp21"
"PE",NA,NA,"Native","Extant","Resident","sp21"
"BO",NA,NA,"Native","Extant","Resident","sp21"
"PE",NA,NA,"Native","Extant","Resident","sp21"
"EC",NA,NA,"Native","Extant","Resident","sp21"
"EC",NA,NA,"Native","Extant","Resident","sp21"
"VE",NA,NA,"Native","Extant","Resident","sp21"
"EC",NA,NA,"Native","Extant","Resident","sp21"
"MXC-PU",NA,NA,"Native","Extant","Resident","sp21"
"PA",NA,NA,"Native","Extant","Resident","sp21"
"BO",NA,NA,"Native","Extant","Resident","sp21"
"EC",NA,NA,"Native","Extant","Resident","sp21"
"GT",NA,NA,"Native","Extant","Resident","sp21"
"VE",NA,NA,"Native","Extant","Resident","sp21"
"VE",NA,NA,"Native","Extant","Resident","sp21"
"BO",NA,NA,"Native","Extant","Resident","sp21"
"CO",NA,NA,"Native","Extant","Resident","sp21"
"HN",NA,NA,"Native","Extant","Resident","sp21"
"BZ",NA,NA,"Native","Extant","Resident","sp21"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp21"
"BR",NA,NA,"Native","Extant","Resident","sp21"
"MX",NA,NA,"Native","Extant","Resident","sp21"
"EC",NA,NA,"Native","Extant","Resident","sp21"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp21"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp22"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp22"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp22"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp22"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp22"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp22"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp22"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp22"
"AGE-ER",NA,NA,"Native","Extant","Resident","sp22"
"PY",NA,NA,"Native","Extant","Resident","sp22"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp22"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp22"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp22"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp22"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp22"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp22"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp22"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp22"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp22"
"PY",NA,NA,"Native","Extant","Resident","sp22"
"PY",NA,NA,"Native","Extant","Resident","sp22"
"BO",NA,NA,"Native","Extant","Resident","sp22"
"PY",NA,NA,"Native","Extant","Resident","sp22"
"PY",NA,NA,"Native","Extant","Resident","sp22"
"PY",NA,NA,"Native","Extant","Resident","sp22"
"PY",NA,NA,"Native","Extant","Resident","sp22"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp22"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp22"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp23"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp23"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp23"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp23"
"AGW-JU",NA,NA,"Native","Extant","Resident","sp23"
"AGW-SA",NA,NA,"Native","Extant","Resident","sp23"
"PY",NA,NA,"Native","Extant","Resident","sp23"
"VE",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"SV",NA,NA,"Native","Extant","Resident","sp23"
"SV",NA,NA,"Native","Extant","Resident","sp23"
"MXT-YU",NA,NA,"Native","Extant","Resident","sp23"
"MXT-TB",NA,NA,"Native","Extant","Resident","sp23"
"MXT-CA",NA,NA,"Native","Extant","Resident","sp23"
"MXT-QR",NA,NA,"Native","Extant","Resident","sp23"
"MXT-CI",NA,NA,"Native","Extant","Resident","sp23"
"CR",NA,NA,"Native","Extant","Resident","sp23"
"EC",NA,NA,"Native","Extant","Resident","sp23"
"MXE-TA",NA,NA,"Native","Extant","Resident","sp23"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"CW",NA,NA,"Native","Extant","Resident","sp23"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"VE",NA,NA,"Native","Extant","Resident","sp23"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp23"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp23"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp23"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp23"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"PA",NA,NA,"Native","Extant","Resident","sp23"
"VE",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"EC",NA,NA,"Native","Extant","Resident","sp23"
"PY",NA,NA,"Native","Extant","Resident","sp23"
"BO",NA,NA,"Native","Extant","Resident","sp23"
"CR",NA,NA,"Native","Extant","Resident","sp23"
"EC",NA,NA,"Native","Extant","Resident","sp23"
"NI",NA,NA,"Native","Extant","Resident","sp23"
"PE",NA,NA,"Native","Extant","Resident","sp23"
"CR",NA,NA,"Native","Extant","Resident","sp23"
"BO",NA,NA,"Native","Extant","Resident","sp23"
"MXS-JA",NA,NA,"Native","Extant","Resident","sp23"
"PA",NA,NA,"Native","Extant","Resident","sp23"
"VE",NA,NA,"Native","Extant","Resident","sp23"
"PA",NA,NA,"Native","Extant","Resident","sp23"
"BO",NA,NA,"Native","Extant","Resident","sp23"
"PE",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"VE",NA,NA,"Native","Extant","Resident","sp23"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"CO",NA,NA,"Native","Extant","Resident","sp23"
"PE",NA,NA,"Native","Extant","Resident","sp23"
"BO",NA,NA,"Native","Extant","Resident","sp23"
"PE",NA,NA,"Native","Extant","Resident","sp23"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp23"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp23"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp23"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp24"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp24"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp24"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp24"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp24"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp24"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp25"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp25"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp25"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp25"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp25"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp25"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp25"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp25"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp25"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp25"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp25"
"BO",NA,NA,"Native","Extant","Resident","sp25"
"PY",NA,NA,"Native","Extant","Resident","sp25"
"BO",NA,NA,"Native","Extant","Resident","sp25"
"PY",NA,NA,"Native","Extant","Resident","sp25"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp25"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp25"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp26"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp26"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp26"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp26"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp26"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp26"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp27"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp27"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp27"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp28"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp29"
"AGE-ER",NA,NA,"Native","Extant","Resident","sp29"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp29"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp29"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp30"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp30"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp31"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp31"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp31"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp31"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp31"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp31"
"AGW-SA",NA,NA,"Native","Extant","Resident","sp31"
"AGW-JU",NA,NA,"Native","Extant","Resident","sp31"
"AGE-CH",NA,NA,"Native","Extant","Resident","sp31"
"BO",NA,NA,"Native","Extant","Resident","sp31"
"BO",NA,NA,"Native","Extant","Resident","sp31"
"PY",NA,NA,"Native","Extant","Resident","sp31"
"AGE-FO",NA,NA,"Native","Extant","Resident","sp31"
"PY",NA,NA,"Native","Extant","Resident","sp31"
"AR",NA,NA,"Native","Extant","Resident","sp31"
"AGE-SF",NA,NA,"Native","Extant","Resident","sp31"
"AGE-ER",NA,NA,"Native","Extant","Resident","sp31"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp31"
"BO",NA,NA,"Native","Extant","Resident","sp31"
"AGW-CA",NA,NA,"Native","Extant","Resident","sp31"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp31"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp31"
"PY",NA,NA,"Native","Extant","Resident","sp31"
"BO",NA,NA,"Native","Extant","Resident","sp31"
"BO",NA,NA,"Native","Extant","Resident","sp31"
"PE",NA,NA,"Native","Extant","Resident","sp31"
"PY",NA,NA,"Native","Extant","Resident","sp31"
"PE",NA,NA,"Native","Extant","Resident","sp31"
"PE",NA,NA,"Native","Extant","Resident","sp31"
"BO",NA,NA,"Native","Extant","Resident","sp31"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp32"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp32"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp33"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp33"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp33"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp33"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp33"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp34"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp34"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp34"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp34"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp34"
"BR",NA,NA,"Native","Extant","Resident","sp34"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp35"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp36"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp37"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp38"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp38"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp38"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp38"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp38"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp38"
"AGW-SA",NA,NA,"Native","Extant","Resident","sp38"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp38"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp38"
"CO",NA,NA,"Native","Extant","Resident","sp38"
"MXT-CA",NA,NA,"Native","Extant","Resident","sp38"
"MXT-YU",NA,NA,"Native","Extant","Resident","sp38"
"MXT-QR",NA,NA,"Native","Extant","Resident","sp38"
"MXT-CI",NA,NA,"Native","Extant","Resident","sp38"
"MXT-TB",NA,NA,"Native","Extant","Resident","sp38"
"BL",NA,NA,"Native","Extant","Resident","sp38"
"MXC-PU",NA,NA,"Native","Extant","Resident","sp38"
"MXS-NA",NA,NA,"Native","Extant","Resident","sp38"
"MXE-SL",NA,NA,"Native","Extant","Resident","sp38"
"CR",NA,NA,"Native","Extant","Resident","sp38"
"HN",NA,NA,"Native","Extant","Resident","sp38"
"CO",NA,NA,"Native","Extant","Resident","sp38"
"JM",NA,NA,"Native","Extant","Resident","sp38"
"DO",NA,NA,"Native","Extant","Resident","sp38"
"JM",NA,NA,"Native","Extant","Resident","sp38"
"BO",NA,NA,"Native","Extant","Resident","sp38"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp38"
"MXS-JA",NA,NA,"Native","Extant","Resident","sp38"
"MXE-QU",NA,NA,"Native","Extant","Resident","sp38"
"PY",NA,NA,"Native","Extant","Resident","sp38"
"PY",NA,NA,"Native","Extant","Resident","sp38"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp38"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp38"
"CO",NA,NA,"Native","Extant","Resident","sp38"
"CO",NA,NA,"Native","Extant","Resident","sp38"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp38"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp38"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp38"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp38"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp38"
"CO",NA,NA,"Native","Extant","Resident","sp38"
"CO",NA,NA,"Native","Extant","Resident","sp38"
"CO",NA,NA,"Native","Extant","Resident","sp38"
"CO",NA,NA,"Native","Extant","Resident","sp38"
"CO",NA,NA,"Native","Extant","Resident","sp38"
"CO",NA,NA,"Native","Extant","Resident","sp38"
"CO",NA,NA,"Native","Extant","Resident","sp38"
"CO",NA,NA,"Native","Extant","Resident","sp38"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp38"
"MXS-GR",NA,NA,"Native","Extant","Resident","sp38"
"JM",NA,NA,"Native","Extant","Resident","sp38"
"MXG-VC",NA,NA,"Native","Extant","Resident","sp38"
"PY",NA,NA,"Native","Extant","Resident","sp38"
"VE",NA,NA,"Native","Extant","Resident","sp38"
"VE",NA,NA,"Native","Extant","Resident","sp38"
"MXN-SI",NA,NA,"Native","Extant","Resident","sp38"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp38"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp38"
"BO",NA,NA,"Native","Extant","Resident","sp38"
"MX",NA,NA,"Native","Extant","Resident","sp38"
"SV",NA,NA,"Native","Extant","Resident","sp38"
"DO",NA,NA,"Native","Extant","Resident","sp38"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp39"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp39"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp39"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp39"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp39"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp39"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp39"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp40"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp40"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp40"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp40"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp40"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp40"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp40"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp41"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp41"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp41"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp41"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp41"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp41"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp41"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp41"
"BO",NA,NA,"Native","Extant","Resident","sp41"
"PY",NA,NA,"Native","Extant","Resident","sp41"
"PY",NA,NA,"Native","Extant","Resident","sp41"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp41"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp41"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp41"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp42"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp42"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp42"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp42"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp42"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp42"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp42"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp42"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp42"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp42"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp42"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp42"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp42"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp42"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp42"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp42"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp42"
"CO",NA,NA,"Native","Extant","Resident","sp42"
"PY",NA,NA,"Native","Extant","Resident","sp42"
"PY",NA,NA,"Native","Extant","Resident","sp42"
"PY",NA,NA,"Native","Extant","Resident","sp42"
"BO",NA,NA,"Native","Extant","Resident","sp42"
"PY",NA,NA,"Native","Extant","Resident","sp42"
"PA",NA,NA,"Native","Extant","Resident","sp42"
"PY",NA,NA,"Native","Extant","Resident","sp42"
"BR",NA,NA,"Native","Extant","Resident","sp42"
"AR",NA,NA,"Native","Extant","Resident","sp42"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp42"
"BZN-AP",NA,NA,"Native","Extant","Resident","sp42"
"PY",NA,NA,"Native","Extant","Resident","sp42"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp42"
"PY",NA,NA,"Native","Extant","Resident","sp42"
"PY",NA,NA,"Native","Extant","Resident","sp42"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp43"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp43"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp43"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp43"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp43"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp44"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp44"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp44"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp44"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp44"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp44"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp44"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp44"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp44"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp44"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp44"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp44"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp44"
"BO",NA,NA,"Native","Extant","Resident","sp44"
"BR",NA,NA,"Native","Extant","Resident","sp44"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp44"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp45"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp45"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp46"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp46"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp46"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp46"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp46"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp46"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp46"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp46"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp46"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp47"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp47"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp47"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp47"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp47"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp47"
"BO",NA,NA,"Native","Extant","Resident","sp47"
"AGE-FO",NA,NA,"Native","Extant","Resident","sp47"
"PY",NA,NA,"Native","Extant","Resident","sp47"
"PY",NA,NA,"Native","Extant","Resident","sp47"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp48"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp48"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp48"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp49"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp49"
"CO",NA,NA,"Native","Extant","Resident","sp49"
"PE",NA,NA,"Native","Extant","Resident","sp49"
"EC",NA,NA,"Native","Extant","Resident","sp49"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp49"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp50"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp51"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp51"
